sujeto ,tiempo,"POW,AF3,Theta","POW,AF3,Alpha","POW,AF3,BetaL","POW,AF3,BetaH","POW,AF3,Gamma","POW,T7,Theta","POW,T7,Alpha","POW,T7,BetaL","POW,T7,BetaH","POW,T7,Gamma","POW,Pz,Theta","POW,Pz,Alpha","POW,Pz,BetaL","POW,Pz,BetaH","POW,Pz,Gamma","POW,T8,Theta","POW,T8,Alpha","POW,T8,BetaL","POW,T8,BetaH","POW,T8,Gamma","POW,AF4,Theta","POW,AF4,Alpha","POW,AF4,BetaL","POW,AF4,BetaH","POW,AF4,Gamma"
4,"2,5","5,727917","9,372389","1,424285","1,499512","0,657869","2,079076","4,704766","1,834332","0,758364","0,941247","4,602479","8,203583","2,387105","1,101638","0,571905","3,629482","2,978202","2,640729","0,661015","0,960017","4,399481","10,962537","1,665462","1,090548","0,705922"
4,"2,625","15,401252","9,372456","1,660922","1,544807","0,704219","2,277339","5,442919","1,562195","0,776537","0,898119","4,678888","8,432094","2,575484","1,089288","0,578268","3,053732","2,918352","3,082218","0,650698","0,878464","10,987962","10,456639","1,708613","1,072288","0,765835"
4,"2,75","38,883923","11,373783","2,054386","1,736628","0,721973","2,771647","5,805248","1,279784","0,821337","0,855294","4,9999","8,664628","2,714992","1,103121","0,618043","2,469473","2,853992","3,347587","0,648986","0,807044","27,954836","11,161273","1,830943","1,074542","0,828846"
4,"2,875","76,44548","15,028653","2,492354","2,078007","0,70588","3,549081","5,564294","1,01971","0,889781","0,831418","5,744647","8,91608","2,811983","1,107243","0,676211","2,059202","2,704735","3,382406","0,659405","0,764618","55,600895","12,764562","2,057954","1,130042","0,884919"
4,3,"121,220657","19,042692","2,872909","2,479458","0,661349","4,391786","4,719431","0,866097","0,958746","0,831349","6,821621","9,138911","2,877849","1,068959","0,725301","1,914579","2,473835","3,235318","0,681486","0,748693","88,735756","14,450548","2,39906","1,24154","0,917683"
4,"3,125","160,324585","21,816362","3,114061","2,793944","0,604314","5,057822","3,495328","0,896594","0,991814","0,844718","7,813824","9,191923","2,899986","0,975744","0,741039","2,032769","2,292421","3,013342","0,710686","0,741828","117,62574","15,334461","2,783935","1,374969","0,914299"
4,"3,25","180,594421","22,222704","3,163295","2,896097","0,556307","5,31805","2,237811","1,128825","0,96204","0,852623","8,365654","8,898195","2,847711","0,840069","0,719547","2,412916","2,318849","2,814559","0,737871","0,726687","132,501007","14,917805","3,098975","1,482762","0,874821"
4,"3,375","174,924973","19,954092","3,007074","2,729636","0,530818","5,106171","1,302278","1,521677","0,871863","0,839089","8,127462","8,154759","2,705296","0,695027","0,678361","2,863345","2,640345","2,659954","0,754819","0,693208","128,303741","13,166425","3,219653","1,534596","0,813961"
4,"3,5","145,223068","15,613499","2,698624","2,340382","0,527369","4,52017","0,903689","1,966399","0,749048","0,803807","7,147961","7,019359","2,483753","0,58399","0,642266","3,24448","3,199197","2,506976","0,759209","0,644772","106,567047","10,444573","3,118576","1,533228","0,752631"
4,"3,625","101,880249","10,497485","2,311178","1,854974","0,535093","3,756282","1,041264","2,326116","0,633311","0,760391","5,713392","5,68174","2,215508","0,537874","0,630695","3,361255","3,786085","2,291642","0,754996","0,599786","74,966759","7,407113","2,854774","1,516739","0,714749"
4,"3,75","58,72414","5,974879","1,910105","1,423918","0,542489","3,011599","1,525581","2,486667","0,55914","0,723643","4,25504","4,349793","1,915915","0,559149","0,649132","3,172632","4,141171","1,978855","0,745835","0,581599","43,598011","4,710465","2,518467","1,538771","0,719524"
4,"3,875","26,56086","2,903463","1,54127","1,149802","0,546089","2,435531","2,090556","2,402409","0,543707","0,701184","3,166815","3,174579","1,582821","0,626376","0,68649","2,7452","4,103025","1,604603","0,730335","0,605259","20,207104","2,74589","2,206356","1,638972","0,771478"
4,4,"9,22848","1,416237","1,230752","1,044337","0,546175","2,102081","2,534832","2,142888","0,585491","0,693143","2,660453","2,273293","1,232224","0,705397","0,721787","2,2658","3,68776","1,25122","0,705538","0,669529","7,500185","1,579987","1,973653","1,818225","0,864859"
4,"4,125","3,551287","1,029284","0,983962","1,042672","0,543188","1,987461","2,735121","1,834256","0,667827","0,694235","2,710417","1,715144","0,909646","0,767774","0,73338","1,947774","3,036683","0,959218","0,676268","0,756867","3,248154","1,008285","1,812452","2,041313","0,991657"
4,"4,25","3,313718","1,077917","0,819907","1,061905","0,541599","1,984321","2,634638","1,589797","0,763071","0,701799","3,130726","1,497638","0,673379","0,801381","0,711019","1,917097","2,365245","0,736021","0,653377","0,843938","2,920999","0,738633","1,690817","2,246809","1,141046"
4,"4,375","4,038094","1,165886","0,781834","1,051448","0,546669","2,030303","2,272903","1,454671","0,845318","0,716353","3,64473","1,533866","0,548008","0,806607","0,658301","2,12932","1,839784","0,602906","0,649271","0,91175","3,444874","0,604472","1,589013","2,367508","1,296419"
4,"4,5","4,713404","1,277205","0,923545","1,016533","0,558351","2,131242","1,78089","1,406018","0,897825","0,737274","4,037244","1,725291","0,542471","0,791304","0,590673","2,439252","1,533258","0,585822","0,66688","0,947756","3,979305","0,573436","1,539984","2,3649","1,440516"
4,"4,625","5,599282","1,318788","1,230485","0,987846","0,570645","2,310947","1,298001","1,37714","0,9142","0,757252","4,233523","1,937042","0,66375","0,762511","0,526704","2,663134","1,380253","0,691579","0,698575","0,947769","4,381104","0,601731","1,569344","2,231538","1,564453"
4,"4,75","8,394506","1,279171","1,638666","0,98968","0,573176","2,634074","0,93751","1,302921","0,902861","0,767124","4,300403","2,067508","0,91469","0,726656","0,477604","2,761745","1,288982","0,893521","0,732505","0,916368","6,087145","0,688931","1,670442","1,987902","1,667086"
4,"4,875","19,69128","1,391466","2,052474","1,026945","0,55933","3,228941","0,774354","1,178159","0,885761","0,76188","4,396052","2,09649","1,289196","0,685665","0,444888","2,920683","1,221746","1,130759","0,76175","0,866719","14,777228","0,976581","1,812245","1,678231","1,747433"
4,5,"47,910145","1,840255","2,368207","1,082076","0,530452","4,072018","0,810075","1,046194","0,878303","0,741808","4,639254","2,051468","1,758702","0,639457","0,423809","3,320071","1,153041","1,329291","0,782371","0,814302","37,627979","1,58717","1,972465","1,361339","1,800982"
4,"5,125","96,203018","2,656616","2,512091","1,126348","0,494792","4,968913","0,983114","0,949791","0,880416","0,717014","4,939346","1,961596","2,249017","0,593375","0,409523","4,001157","1,075468","1,426583","0,790506","0,769574","77,866905","2,512636","2,142233","1,090163","1,819748"
4,"5,25","157,509598","3,667762","2,442603","1,130504","0,462767","5,68915","1,207455","0,910165","0,88231","0,702536","5,193837","1,844935","2,650033","0,558126","0,400408","4,803747","0,990267","1,396726","0,787022","0,735651","129,953339","3,574411","2,29796","0,894846","1,794246"
4,"5,375","215,749557","4,579637","2,189578","1,088303","0,446756","5,99073","1,395896","0,925718","0,877801","0,711186","5,237384","1,739418","2,86721","0,543513","0,398611","5,471867","0,89928","1,257073","0,775928","0,711936","180,435669","4,502207","2,401423","0,779326","1,727091"
4,"5,5","251,850494","5,134324","1,849543","1,021745","0,462146","5,748084","1,470551","0,965659","0,869699","0,744907","4,978415","1,72802","2,852998","0,551539","0,408445","5,736399","0,81411","1,058546","0,76641","0,70244","212,592743","5,045389","2,40458","0,729795","1,637142"
4,"5,625","252,424179","5,206098","1,536186","0,965719","0,518521","4,998602","1,412084","0,995276","0,868598","0,794041","4,372543","1,899051","2,632839","0,572923","0,432275","5,4614","0,784398","0,867877","0,763576","0,71435","214,752838","5,106285","2,277377","0,739233","1,551594"
4,"5,75","217,54274","4,830153","1,337263","0,950864","0,613361","4,064124","1,284069","1,005916","0,88706","0,840448","3,604545","2,262625","2,297909","0,596588","0,466045","4,697666","0,859799","0,748316","0,771245","0,751218","185,839523","4,729229","2,038002","0,817385","1,503186"
4,"5,875","158,531784","4,149596","1,284993","0,988383","0,730918","3,264157","1,233001","1,000281","0,931283","0,862857","2,880512","2,733917","1,974027","0,620046","0,499734","3,784316","1,061952","0,755834","0,795279","0,806151","135,863464","4,090602","1,754943","0,974955","1,513321"
4,6,"97,255127","3,61697","1,38317","1,070336","0,842361","2,760535","1,384758","0,990329","0,987541","0,847904","2,469504","3,225872","1,771497","0,652148","0,522259","3,001784","1,385215","0,896671","0,830807","0,861561","83,298416","3,685439","1,555124","1,204479","1,573637"
4,"6,125","59,96595","3,788346","1,571096","1,180326","0,920191","2,52371","1,759038","0,983261","1,029444","0,796141","2,438988","3,760919","1,731621","0,710803","0,526968","2,511527","1,775478","1,107457","0,862431","0,894478","51,308655","4,089728","1,506292","1,457349","1,645933"
4,"6,25","61,954235","5,236135","1,836579","1,297014","0,950046","2,442321","2,260204","0,983066","1,033033","0,721002","2,747756","4,439688","1,817606","0,806386","0,515082","2,317494","2,13868","1,296552","0,870852","0,884873","53,885868","5,910894","1,66022","1,656209","1,681657"
4,"6,375","106,617111","8,194848","2,164204","1,401817","0,935944","2,448346","2,747881","0,987411","0,985598","0,645274","3,348243","5,41639","1,961052","0,929724","0,49408","2,316657","2,390169","1,39108","0,844138","0,828316","94,951004","9,37837","1,970941","1,733091","1,65232"
4,"6,5","181,564346","12,259997","2,542463","1,4776","0,891999","2,55794","3,076899","1,005745","0,893076","0,595485","4,2119","6,687117","2,116316","1,054204","0,47531","2,384139","2,469545","1,362657","0,786836","0,744527","163,679855","14,016793","2,337","1,671917","1,566059"
4,"6,625","263,017059","16,538952","2,922445","1,511446","0,840309","2,874632","3,176818","1,055793","0,779115","0,593483","5,350368","8,057557","2,262674","1,146168","0,471784","2,488664","2,381603","1,249254","0,71772","0,672247","238,660873","18,749435","2,674059","1,513687","1,462248"
4,"6,75","321,050598","19,336061","3,182681","1,498623","0,808685","3,476","3,054977","1,157172","0,675252","0,64861","6,612194","9,115355","2,365528","1,184962","0,492341","2,639282","2,17724","1,132171","0,660121","0,650154","292,255981","21,77533","2,919522","1,32884","1,389541"
4,"6,875","331,499237","19,714779","3,22332","1,444286","0,822901","4,28151","2,767438","1,31411","0,607379","0,752586","7,70552","9,428351","2,407243","1,169697","0,535965","2,842407","1,903354","1,07912","0,639167","0,698246","303,054901","22,109243","3,072614","1,186522","1,389558"
4,7,"293,718781","17,514181","3,000358","1,366506","0,891564","5,089442","2,393153","1,491745","0,589139","0,879295","8,331155","8,776065","2,386217","1,108505","0,591142","3,139785","1,61242","1,112439","0,672468","0,803973","269,68045","19,624218","3,136067","1,127643","1,481345"
,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"0,125","1,548566","17,0665","1,02122","1,321474","0,699206","2,495252","3,667737","0,890237","1,24454","0,609537","1,404204","37,324802","5,008663","2,073797","0,964063","1,233855","4,132925","2,700624","0,791432","0,723075","1,429515","15,908628","1,61203","1,846484","1,226424"
5,"0,25","2,184164","16,153008","0,83303","1,321979","0,691476","2,97335","3,825261","0,839226","1,368305","0,664526","1,993712","39,991604","4,498532","2,416616","0,947986","1,165892","3,732803","2,942521","0,76931","0,708063","1,554785","15,540399","1,223819","1,839234","1,257604"
5,"0,375","3,115499","14,177658","0,746941","1,278042","0,677048","3,528628","3,830024","0,771093","1,433367","0,739567","3,153803","45,343792","4,177864","2,879522","0,892624","1,23915","3,386422","2,953236","0,812583","0,70438","2,045274","14,214798","0,82981","1,790661","1,234382"
5,"0,5","4,293561","11,866513","0,802112","1,2122","0,650625","4,029465","3,724666","0,736994","1,425978","0,812537","4,62634","52,381485","4,090632","3,392029","0,8068","1,494707","3,148717","2,714951","0,893693","0,712372","2,89657","12,470624","0,556302","1,713578","1,153604"
5,"0,625","5,523345","9,86412","0,96165","1,140667","0,60806","4,368973","3,578411","0,790963","1,361155","0,857773","5,998944","59,322689","4,182506","3,811869","0,71132","1,793481","3,008269","2,283671","0,974839","0,719906","3,926642","10,804094","0,477379","1,630976","1,037454"
5,"0,75","6,651059","8,415839","1,14347","1,066227","0,554384","4,484318","3,454966","0,934592","1,290268","0,871991","6,832734","64,145027","4,273157","3,986049","0,633624","2,132814","2,907543","1,773211","1,028458","0,72333","5,147595","9,42592","0,58424","1,573766","0,932666"
5,"0,875","7,437885","7,33838","1,26737","0,981013","0,50436","4,305793","3,391128","1,111717","1,264195","0,879595","6,847415","65,193176","4,188517","3,833276","0,602849","2,304863","2,755347","1,318526","1,042105","0,739553","6,289351","8,204105","0,78799","1,567281","0,894611"
5,1,"8,326527","6,352011","1,306861","0,876718","0,474789","3,979412","3,413036","1,248995","1,302992","0,914275","6,206896","61,842281","3,906515","3,389947","0,634243","2,363244","2,495405","1,030697","1,022178","0,795086","7,586455","6,932199","0,98037","1,611258","0,956389"
5,"1,125","9,567813","5,350011","1,318311","0,756625","0,475682","3,603504","3,546587","1,298571","1,383742","0,991226","5,116426","54,72414","3,549243","2,78958","0,718664","2,22666","2,166043","0,962115","0,992015","0,902944","8,927892","5,590628","1,101624","1,677832","1,106264"
5,"1,25","11,314869","4,394707","1,39836","0,638137","0,505024","3,302045","3,729514","1,237831","1,449925","1,095709","3,993395","45,219883","3,258562","2,204409","0,824323","2,005164","1,819486","1,086099","0,967399","1,044384","10,335653","4,353683","1,166952","1,72322","1,286926"
5,"1,375","13,118123","3,856523","1,579281","0,553142","0,548591","3,061253","3,87068","1,115116","1,442979","1,187793","2,959581","34,883087","3,118742","1,773901","0,914705","1,785571","1,570443","1,326631","0,952495","1,178174","11,315997","3,636413","1,188649","1,704942","1,418911"
5,"1,5","14,506996","4,26775","1,84459","0,538976","0,586988","2,880009","3,926315","1,038063","1,338777","1,224758","2,209072","25,09659","3,082107","1,544034","0,963901","1,652288","1,528329","1,605764","0,937188","1,261864","11,667711","3,970351","1,190011","1,601692","1,442197"
5,"1,625","14,850653","5,924323","2,134944","0,617195","0,604671","2,759365","3,874783","1,093236","1,159972","1,18644","1,786444","16,946123","3,027018","1,475029","0,961514","1,753126","1,757876","1,830702","0,906775","1,272571","11,146338","5,645301","1,21181","1,424242","1,340791"
5,"1,75","13,910059","8,514549","2,350256","0,781776","0,595694","2,703239","3,723216","1,302791","0,966288","1,093783","1,668504","11,199314","2,883784","1,484526","0,915078","2,126218","2,208152","1,931351","0,85912","1,222631","9,896383","8,354034","1,279613","1,22162","1,149432"
5,"1,875","11,788898","11,199342","2,413328","0,999628","0,565925","2,670424","3,512117","1,625589","0,815645","0,996031","1,918202","8,052186","2,668177","1,492244","0,843975","2,722206","2,705343","1,888142","0,804327","1,15082","8,175858","11,274323","1,398667","1,057513","0,9341"
5,2,"9,049554","13,037369","2,282931","1,223939","0,533682","2,598595","3,307108","1,951552","0,736189","0,937262","2,517999","6,969687","2,386401","1,452012","0,767596","3,381397","3,066686","1,765926","0,756026","1,094067","6,4405","13,457854","1,537729","0,977709","0,757722"
5,"2,125","6,397636","13,475533","2,004183","1,402605","0,522681","2,444056","3,231181","2,1603","0,720459","0,928987","3,291461","7,061177","2,1514","1,363436","0,69846","3,903646","3,217626","1,703712","0,720651","1,065824","4,946994","14,291946","1,655404","0,985709","0,656108"
5,"2,25","4,620215","12,536318","1,66287","1,500919","0,546257","2,260115","3,423082","2,192226","0,736447","0,949047","4,003747","7,531937","2,079712","1,253514","0,64061","4,117634","3,190794","1,825278","0,696386","1,051452","3,990996","13,751606","1,694972","1,041163","0,629835"
5,"2,375","3,983674","10,81933","1,42391","1,517062","0,597999","2,133568","3,940874","2,064908","0,751264","0,961047","4,457404","7,924983","2,188982","1,157159","0,596237","4,034292","3,079042","2,168439","0,676679","1,021887","3,537826","12,352336","1,673418","1,086315","0,655325"
5,"2,5","5,727917","9,372389","1,424285","1,499512","0,657869","2,079076","4,704766","1,834332","0,758364","0,941247","4,602479","8,203583","2,387105","1,101638","0,571905","3,629482","2,978202","2,640729","0,661015","0,960017","4,399481","10,962537","1,665462","1,090548","0,705922"
5,"2,625","15,401252","9,372456","1,660922","1,544807","0,704219","2,277339","5,442919","1,562195","0,776537","0,898119","4,678888","8,432094","2,575484","1,089288","0,578268","3,053732","2,918352","3,082218","0,650698","0,878464","10,987962","10,456639","1,708613","1,072288","0,765835"
5,"2,75","38,883923","11,373783","2,054386","1,736628","0,721973","2,771647","5,805248","1,279784","0,821337","0,855294","4,9999","8,664628","2,714992","1,103121","0,618043","2,469473","2,853992","3,347587","0,648986","0,807044","27,954836","11,161273","1,830943","1,074542","0,828846"
5,"2,875","76,44548","15,028653","2,492354","2,078007","0,70588","3,549081","5,564294","1,01971","0,889781","0,831418","5,744647","8,91608","2,811983","1,107243","0,676211","2,059202","2,704735","3,382406","0,659405","0,764618","55,600895","12,764562","2,057954","1,130042","0,884919"
5,3,"121,220657","19,042692","2,872909","2,479458","0,661349","4,391786","4,719431","0,866097","0,958746","0,831349","6,821621","9,138911","2,877849","1,068959","0,725301","1,914579","2,473835","3,235318","0,681486","0,748693","88,735756","14,450548","2,39906","1,24154","0,917683"
5,"3,125","160,324585","21,816362","3,114061","2,793944","0,604314","5,057822","3,495328","0,896594","0,991814","0,844718","7,813824","9,191923","2,899986","0,975744","0,741039","2,032769","2,292421","3,013342","0,710686","0,741828","117,62574","15,334461","2,783935","1,374969","0,914299"
5,"3,25","180,594421","22,222704","3,163295","2,896097","0,556307","5,31805","2,237811","1,128825","0,96204","0,852623","8,365654","8,898195","2,847711","0,840069","0,719547","2,412916","2,318849","2,814559","0,737871","0,726687","132,501007","14,917805","3,098975","1,482762","0,874821"
5,"3,375","174,924973","19,954092","3,007074","2,729636","0,530818","5,106171","1,302278","1,521677","0,871863","0,839089","8,127462","8,154759","2,705296","0,695027","0,678361","2,863345","2,640345","2,659954","0,754819","0,693208","128,303741","13,166425","3,219653","1,534596","0,813961"
5,"3,5","145,223068","15,613499","2,698624","2,340382","0,527369","4,52017","0,903689","1,966399","0,749048","0,803807","7,147961","7,019359","2,483753","0,58399","0,642266","3,24448","3,199197","2,506976","0,759209","0,644772","106,567047","10,444573","3,118576","1,533228","0,752631"
5,"3,625","101,880249","10,497485","2,311178","1,854974","0,535093","3,756282","1,041264","2,326116","0,633311","0,760391","5,713392","5,68174","2,215508","0,537874","0,630695","3,361255","3,786085","2,291642","0,754996","0,599786","74,966759","7,407113","2,854774","1,516739","0,714749"
5,"3,75","58,72414","5,974879","1,910105","1,423918","0,542489","3,011599","1,525581","2,486667","0,55914","0,723643","4,25504","4,349793","1,915915","0,559149","0,649132","3,172632","4,141171","1,978855","0,745835","0,581599","43,598011","4,710465","2,518467","1,538771","0,719524"
5,"3,875","26,56086","2,903463","1,54127","1,149802","0,546089","2,435531","2,090556","2,402409","0,543707","0,701184","3,166815","3,174579","1,582821","0,626376","0,68649","2,7452","4,103025","1,604603","0,730335","0,605259","20,207104","2,74589","2,206356","1,638972","0,771478"
5,4,"9,22848","1,416237","1,230752","1,044337","0,546175","2,102081","2,534832","2,142888","0,585491","0,693143","2,660453","2,273293","1,232224","0,705397","0,721787","2,2658","3,68776","1,25122","0,705538","0,669529","7,500185","1,579987","1,973653","1,818225","0,864859"
5,"4,125","3,551287","1,029284","0,983962","1,042672","0,543188","1,987461","2,735121","1,834256","0,667827","0,694235","2,710417","1,715144","0,909646","0,767774","0,73338","1,947774","3,036683","0,959218","0,676268","0,756867","3,248154","1,008285","1,812452","2,041313","0,991657"
5,"4,25","3,313718","1,077917","0,819907","1,061905","0,541599","1,984321","2,634638","1,589797","0,763071","0,701799","3,130726","1,497638","0,673379","0,801381","0,711019","1,917097","2,365245","0,736021","0,653377","0,843938","2,920999","0,738633","1,690817","2,246809","1,141046"
5,"4,375","4,038094","1,165886","0,781834","1,051448","0,546669","2,030303","2,272903","1,454671","0,845318","0,716353","3,64473","1,533866","0,548008","0,806607","0,658301","2,12932","1,839784","0,602906","0,649271","0,91175","3,444874","0,604472","1,589013","2,367508","1,296419"
5,"4,5","4,713404","1,277205","0,923545","1,016533","0,558351","2,131242","1,78089","1,406018","0,897825","0,737274","4,037244","1,725291","0,542471","0,791304","0,590673","2,439252","1,533258","0,585822","0,66688","0,947756","3,979305","0,573436","1,539984","2,3649","1,440516"
5,"4,625","5,599282","1,318788","1,230485","0,987846","0,570645","2,310947","1,298001","1,37714","0,9142","0,757252","4,233523","1,937042","0,66375","0,762511","0,526704","2,663134","1,380253","0,691579","0,698575","0,947769","4,381104","0,601731","1,569344","2,231538","1,564453"
5,"4,75","8,394506","1,279171","1,638666","0,98968","0,573176","2,634074","0,93751","1,302921","0,902861","0,767124","4,300403","2,067508","0,91469","0,726656","0,477604","2,761745","1,288982","0,893521","0,732505","0,916368","6,087145","0,688931","1,670442","1,987902","1,667086"
5,"4,875","19,69128","1,391466","2,052474","1,026945","0,55933","3,228941","0,774354","1,178159","0,885761","0,76188","4,396052","2,09649","1,289196","0,685665","0,444888","2,920683","1,221746","1,130759","0,76175","0,866719","14,777228","0,976581","1,812245","1,678231","1,747433"
5,5,"47,910145","1,840255","2,368207","1,082076","0,530452","4,072018","0,810075","1,046194","0,878303","0,741808","4,639254","2,051468","1,758702","0,639457","0,423809","3,320071","1,153041","1,329291","0,782371","0,814302","37,627979","1,58717","1,972465","1,361339","1,800982"
5,"5,125","96,203018","2,656616","2,512091","1,126348","0,494792","4,968913","0,983114","0,949791","0,880416","0,717014","4,939346","1,961596","2,249017","0,593375","0,409523","4,001157","1,075468","1,426583","0,790506","0,769574","77,866905","2,512636","2,142233","1,090163","1,819748"
5,"5,25","157,509598","3,667762","2,442603","1,130504","0,462767","5,68915","1,207455","0,910165","0,88231","0,702536","5,193837","1,844935","2,650033","0,558126","0,400408","4,803747","0,990267","1,396726","0,787022","0,735651","129,953339","3,574411","2,29796","0,894846","1,794246"
5,"5,375","215,749557","4,579637","2,189578","1,088303","0,446756","5,99073","1,395896","0,925718","0,877801","0,711186","5,237384","1,739418","2,86721","0,543513","0,398611","5,471867","0,89928","1,257073","0,775928","0,711936","180,435669","4,502207","2,401423","0,779326","1,727091"
5,"5,5","251,850494","5,134324","1,849543","1,021745","0,462146","5,748084","1,470551","0,965659","0,869699","0,744907","4,978415","1,72802","2,852998","0,551539","0,408445","5,736399","0,81411","1,058546","0,76641","0,70244","212,592743","5,045389","2,40458","0,729795","1,637142"
5,"5,625","252,424179","5,206098","1,536186","0,965719","0,518521","4,998602","1,412084","0,995276","0,868598","0,794041","4,372543","1,899051","2,632839","0,572923","0,432275","5,4614","0,784398","0,867877","0,763576","0,71435","214,752838","5,106285","2,277377","0,739233","1,551594"
5,"5,75","217,54274","4,830153","1,337263","0,950864","0,613361","4,064124","1,284069","1,005916","0,88706","0,840448","3,604545","2,262625","2,297909","0,596588","0,466045","4,697666","0,859799","0,748316","0,771245","0,751218","185,839523","4,729229","2,038002","0,817385","1,503186"
5,"5,875","158,531784","4,149596","1,284993","0,988383","0,730918","3,264157","1,233001","1,000281","0,931283","0,862857","2,880512","2,733917","1,974027","0,620046","0,499734","3,784316","1,061952","0,755834","0,795279","0,806151","135,863464","4,090602","1,754943","0,974955","1,513321"
5,6,"97,255127","3,61697","1,38317","1,070336","0,842361","2,760535","1,384758","0,990329","0,987541","0,847904","2,469504","3,225872","1,771497","0,652148","0,522259","3,001784","1,385215","0,896671","0,830807","0,861561","83,298416","3,685439","1,555124","1,204479","1,573637"
5,"6,125","59,96595","3,788346","1,571096","1,180326","0,920191","2,52371","1,759038","0,983261","1,029444","0,796141","2,438988","3,760919","1,731621","0,710803","0,526968","2,511527","1,775478","1,107457","0,862431","0,894478","51,308655","4,089728","1,506292","1,457349","1,645933"
5,"6,25","61,954235","5,236135","1,836579","1,297014","0,950046","2,442321","2,260204","0,983066","1,033033","0,721002","2,747756","4,439688","1,817606","0,806386","0,515082","2,317494","2,13868","1,296552","0,870852","0,884873","53,885868","5,910894","1,66022","1,656209","1,681657"
5,"6,375","106,617111","8,194848","2,164204","1,401817","0,935944","2,448346","2,747881","0,987411","0,985598","0,645274","3,348243","5,41639","1,961052","0,929724","0,49408","2,316657","2,390169","1,39108","0,844138","0,828316","94,951004","9,37837","1,970941","1,733091","1,65232"
5,"6,5","181,564346","12,259997","2,542463","1,4776","0,891999","2,55794","3,076899","1,005745","0,893076","0,595485","4,2119","6,687117","2,116316","1,054204","0,47531","2,384139","2,469545","1,362657","0,786836","0,744527","163,679855","14,016793","2,337","1,671917","1,566059"
5,"6,625","263,017059","16,538952","2,922445","1,511446","0,840309","2,874632","3,176818","1,055793","0,779115","0,593483","5,350368","8,057557","2,262674","1,146168","0,471784","2,488664","2,381603","1,249254","0,71772","0,672247","238,660873","18,749435","2,674059","1,513687","1,462248"
5,"6,75","321,050598","19,336061","3,182681","1,498623","0,808685","3,476","3,054977","1,157172","0,675252","0,64861","6,612194","9,115355","2,365528","1,184962","0,492341","2,639282","2,17724","1,132171","0,660121","0,650154","292,255981","21,77533","2,919522","1,32884","1,389541"
5,"6,875","331,499237","19,714779","3,22332","1,444286","0,822901","4,28151","2,767438","1,31411","0,607379","0,752586","7,70552","9,428351","2,407243","1,169697","0,535965","2,842407","1,903354","1,07912","0,639167","0,698246","303,054901","22,109243","3,072614","1,186522","1,389558"
5,7,"293,718781","17,514181","3,000358","1,366506","0,891564","5,089442","2,393153","1,491745","0,589139","0,879295","8,331155","8,776065","2,386217","1,108505","0,591142","3,139785","1,61242","1,112439","0,672468","0,803973","269,68045","19,624218","3,136067","1,127643","1,481345"
,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"0,125","6,386525","62,331112","2,352801","2,20083","0,736481","4,251133","5,953406","1,786734","1,515021","2,202592","7,527733","112,610573","3,180084","4,199332","0,935581","4,672316","22,04027","1,070718","3,457907","1,520306","9,650184","81,384399","1,411747","2,150589","0,529653"
6,"0,25","5,445274","58,900253","2,3656","2,665142","0,681918","3,353591","6,317541","1,524921","1,576706","2,09869","7,584106","85,198944","2,545802","4,672093","0,980856","4,146154","21,130098","1,036358","3,544804","1,437375","6,885026","75,38768","1,36383","2,62787","0,5018"
6,"0,375","5,989393","54,998825","2,357155","3,035474","0,650901","2,839055","6,670312","1,313525","1,76446","1,971354","7,605402","61,188457","2,015765","5,2114","1,02451","4,04655","19,967619","0,973112","3,588461","1,342","6,327742","69,421944","1,447495","3,060955","0,511497"
6,"0,5","7,280419","51,025448","2,380831","3,262651","0,656707","2,575521","7,034272","1,18247","2,053835","1,855553","7,731358","42,29702","1,806855","5,648734","1,061917","4,324489","18,785398","0,93973","3,601879","1,266681","7,291818","64,108803","1,646623","3,426674","0,562976"
6,"0,625","8,643498","47,214054","2,558373","3,357516","0,701067","2,507522","7,349043","1,133523","2,424627","1,783582","8,101291","28,81636","1,959619","5,804961","1,09047","4,872065","18,252083","0,974272","3,586098","1,2225","8,782429","59,515232","2,039429","3,725108","0,648032"
6,"0,75","9,476883","43,933292","2,970236","3,347562","0,765391","2,694398","7,522941","1,139726","2,842683","1,778414","8,702471","20,212055","2,284127","5,558512","1,112782","5,511433","19,25378","1,09751","3,520851","1,206531","9,929217","55,496696","2,59738","3,940957","0,742603"
6,"0,875","9,552447","41,514267","3,582298","3,24708","0,822034","3,142588","7,419407","1,184969","3,26073","1,852093","9,486553","15,788073","2,538704","4,904173","1,133488","5,895481","22,296663","1,296599","3,387479","1,216194","10,251521","51,746262","3,243104","4,028028","0,817441"
6,1,"8,891919","40,193012","4,283143","3,057788","0,857027","3,762783","6,97094","1,264765","3,635032","2,015721","10,412182","14,568902","2,646016","3,999761","1,157218","5,741694","27,060032","1,572766","3,183472","1,246916","9,789197","48,255104","3,901474","3,946802","0,855399"
6,"1,125","7,867482","39,780254","5,017653","2,781218","0,876826","4,425286","6,30967","1,396727","3,934161","2,263871","11,287117","15,387977","2,668203","3,101234","1,184692","5,133807","32,283749","1,971327","2,93669","1,288594","8,89107","45,111256","4,606892","3,689351","0,857806"
