sujeto ,tiempo ,"POW,AF3,Theta","POW,AF3,Alpha","POW,AF3,BetaL","POW,AF3,BetaH","POW,AF3,Gamma","POW,T7,Theta","POW,T7,Alpha","POW,T7,BetaL","POW,T7,BetaH","POW,T7,Gamma","POW,Pz,Theta","POW,Pz,Alpha","POW,Pz,BetaL","POW,Pz,BetaH","POW,Pz,Gamma","POW,T8,Theta","POW,T8,Alpha","POW,T8,BetaL","POW,T8,BetaH","POW,T8,Gamma","POW,AF4,Theta","POW,AF4,Alpha","POW,AF4,BetaL","POW,AF4,BetaH","POW,AF4,Gamma"
8,"5,125","3,14252","1,689137","0,715652","0,801296","0,268786","2,006416","1,309298","1,350655","0,320404","0,346727","4,359252","1,768411","1,104285","0,706175","0,345219","14,385984","2,058419","0,756144","0,547781","0,42201","3,46735","2,422806","1,60156","0,501452","0,205183"
8,"5,25","2,766538","1,662292","0,700645","0,770879","0,275947","1,978625","1,124586","1,324522","0,359393","0,394574","4,42485","1,975448","1,306252","0,620786","0,343417","12,71389","2,205254","0,839833","0,517463","0,419804","3,4502","2,423956","1,694391","0,55478","0,227073"
8,"5,375","2,380932","1,530818","0,674718","0,77033","0,292115","1,806479","0,967699","1,211048","0,404996","0,447175","4,114214","2,110595","1,519862","0,554106","0,348604","10,824535","2,338663","0,917794","0,522033","0,431083","3,229134","2,254509","1,661844","0,658048","0,266721"
8,"5,5","1,98605","1,307365","0,647104","0,790607","0,314737","1,534257","0,888601","1,034568","0,45599","0,495857","3,481249","2,18837","1,704458","0,501697","0,356385","9,209014","2,381258","0,990517","0,555021","0,454253","2,795355","1,93894","1,510709","0,796605","0,317083"
8,"5,625","1,615455","1,043826","0,63218","0,811294","0,339896","1,260877","0,937764","0,855788","0,509508","0,540436","2,750897","2,212103","1,831602","0,455939","0,361326","8,04447","2,287097","1,068422","0,608899","0,489756","2,259566","1,539979","1,3196","0,936222","0,372574"
8,"5,75","1,304244","0,825566","0,65247","0,809446","0,367015","1,114094","1,137665","0,728969","0,5603","0,594545","2,190663","2,184292","1,896495","0,408939","0,360823","7,190327","2,075859","1,149618","0,673289","0,544853","1,800126","1,156424","1,189484","1,032553","0,432199"
8,"5,875","1,108341","0,756788","0,719103","0,77161","0,396479","1,160423","1,473109","0,680715","0,600698","0,674598","1,96041","2,080636","1,904302","0,359322","0,356514","6,428652","1,786799","1,217753","0,734625","0,627367","1,559291","0,927134","1,187523","1,048824","0,495263"
8,6,"1,107026","0,911102","0,815497","0,698479","0,428424","1,432993","1,889229","0,706765","0,620999","0,784337","2,046811","1,881035","1,856839","0,315109","0,353552","5,705676","1,506831","1,256558","0,776608","0,735178","1,627919","0,969493","1,296731","0,97252","0,557888"
8,"6,125","1,446018","1,245223","0,903413","0,610517","0,461264","1,870894","2,288185","0,775083","0,615234","0,907719","2,309055","1,590716","1,750648","0,286607","0,355102","5,069535","1,284981","1,245281","0,785895","0,850281","2,040632","1,247361","1,429647","0,830427","0,611039"
8,"6,25","2,785686","1,682388","0,966853","0,547173","0,490986","2,386928","2,565419","0,829723","0,584038","1,012766","2,5784","1,253547","1,58526","0,280795","0,359346","4,661384","1,167351","1,178028","0,761656","0,942378","3,382471","1,625957","1,487794","0,68232","0,643669"
8,"6,375","6,438795","2,164269","1,029751","0,548387","0,511676","2,869607","2,652858","0,835548","0,535065","1,063984","2,775939","0,937398","1,370789","0,299025","0,361397","4,993124","1,147708","1,067737","0,713963","0,981034","6,927363","1,965813","1,438885","0,58927","0,646891"
8,"6,5","13,4152","2,641472","1,128306","0,62577","0,518766","3,237838","2,552629","0,801769","0,478634","1,039438","2,893433","0,714653","1,144676","0,334291","0,358773","6,419858","1,24059","0,928334","0,658505","0,951879","13,598122","2,175325","1,327784","0,579036","0,619679"
8,"6,625","22,704388","3,040966","1,279278","0,750948","0,511889","3,402475","2,319979","0,762351","0,425937","0,944638","2,98894","0,600694","0,996003","0,379051","0,353173","8,918721","1,464962","0,779147","0,607914","0,865232","22,780399","2,217281","1,235357","0,637496","0,571481"
8,"6,75","32,581165","3,277837","1,455768","0,866292","0,495293","3,321337","2,031046","0,752681","0,385685","0,812238","3,042081","0,572158","1,043823","0,428029","0,348885","12,136798","1,81189","0,637889","0,567396","0,75112","32,57016","2,111217","1,212","0,716861","0,518686"
8,"6,875","39,866138","3,282746","1,600076","0,915724","0,475768","3,007788","1,752461","0,79458","0,359789","0,686246","3,044992","0,610248","1,369936","0,473175","0,347945","15,354269","2,216871","0,53474","0,533656","0,644191","40,014927","1,916491","1,254353","0,763938","0,477561"
8,7,"41,941929","3,036175","1,649934","0,870437","0,459538","2,527438","1,523835","0,897464","0,341303","0,601407","2,9246","0,699114","1,952117","0,505994","0,347404","17,751947","2,56707","0,510737","0,502771","0,567319","42,266304","1,701764","1,313088","0,748853","0,456705"
,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"0,125","4,381208","15,736513","1,931342","2,08879","1,70696","0,758443","2,414768","0,823309","1,161666","1,081121","7,127748","17,035976","4,758914","1,787636","0,891813","7,163977","9,423485","1,152907","1,324802","0,607444","6,355511","15,446246","1,86429","1,49319","0,768779"
9,"0,25","3,862679","13,601572","1,869529","2,072273","1,770275","0,807515","2,039244","0,860902","1,231785","1,193384","7,297257","15,835085","4,527673","1,873676","0,925664","6,536208","7,920237","1,395472","1,29838","0,604949","5,699511","12,532156","2,00153","1,568032","0,835571"
9,"0,375","3,519647","11,162337","1,854259","2,091958","1,755801","0,846384","1,707347","0,913761","1,288282","1,230847","7,143367","14,483832","3,972069","1,841004","0,933318","5,448568","6,520183","1,735255","1,244952","0,580546","5,126386","9,80038","2,192428","1,683354","0,881867"
9,"0,5","3,697938","9,140807","1,956989","2,107811","1,652161","0,866069","1,47889","0,971977","1,309584","1,177685","6,71619","13,409286","3,338331","1,739129","0,918093","4,252976","5,325066","2,044852","1,168227","0,533342","4,957056","7,843545","2,336951","1,794046","0,905012"
9,"0,625","4,670751","8,42527","2,246168","2,097108","1,478115","0,868959","1,389522","1,072822","1,305602","1,061289","6,008255","12,787755","2,865255","1,705193","0,895789","3,432899","4,429929","2,247145","1,10657","0,479676","5,553425","7,244526","2,372483","1,866008","0,922274"
9,"0,75","6,356087","9,484941","2,707476","2,069253","1,284112","0,840203","1,444533","1,271905","1,302656","0,936713","5,075542","12,59044","2,604312","1,87329","0,895731","3,194135","3,837767","2,319867","1,104045","0,452546","6,925286","8,182283","2,318084","1,903986","0,966867"
9,"0,875","8,277667","12,203274","3,22334","2,055357","1,132169","0,805681","1,602959","1,567352","1,327489","0,858104","4,075791","12,678308","2,451209","2,298996","0,943476","3,475442","3,482118","2,27292","1,177571","0,485464","8,634825","10,376808","2,232977","1,932503","1,065889"
9,1,"9,856982","15,954387","3,609954","2,103367","1,066913","0,778204","1,767395","1,883246","1,394719","0,85146","3,206702","12,878898","2,2345","2,903979","1,042161","4,110539","3,279364","2,105524","1,303524","0,592022","10,07169","13,206233","2,13969","1,974159","1,220945"
9,"1,125","10,64397","19,777447","3,726271","2,221503","1,096268","0,799724","1,822401","2,119412","1,503068","0,904258","2,637183","13,036318","1,869419","3,499778","1,163148","4,891048","3,158196","1,81837","1,431459","0,757972","10,706525","15,924946","2,046506","2,030604","1,400047"
9,"1,25","10,630639","22,665623","3,556252","2,354747","1,18955","0,874988","1,697185","2,199624","1,629548","0,977292","2,398379","12,984044","1,438918","3,866248","1,256284","5,572626","3,178995","1,479118","1,508539","0,944633","10,46812","17,832027","1,978307","2,06361","1,548135"
9,"1,375","10,161486","24,082178","3,248584","2,427474","1,297237","0,995366","1,402668","2,10721","1,73453","1,028973","2,405304","12,629533","1,105141","3,850559","1,275544","5,987043","3,435269","1,187475","1,506473","1,101664","9,61189","18,47319","1,913134","2,014563","1,611352"
9,"1,5","9,675675","24,281429","3,031287","2,393686","1,391288","1,113115","1,02801","1,874837","1,774321","1,038751","2,54168","11,941265","0,968886","3,455534","1,207864","6,256511","3,960264","1,044819","1,434508","1,187215","8,595856","17,864443","1,81698","1,855587","1,572593"
9,"1,625","9,780293","24,28775","3,137384","2,279111","1,479222","1,21409","0,717824","1,568716","1,721548","1,015383","2,711128","10,920895","1,042686","2,833911","1,080932","6,496777","4,686903","1,133722","1,342179","1,186158","7,947713","16,598547","1,718438","1,642166","1,468574"
9,"1,75","11,560281","25,291763","3,710583","2,191134","1,587772","1,328566","0,589657","1,26966","1,580433","0,982007","2,867171","9,583414","1,268507","2,215141","0,94844","6,649065","5,523583","1,449201","1,285566","1,111548","8,577511","15,49279","1,704249","1,536536","1,370566"
9,"1,875","16,110189","27,949469","4,652762","2,235922","1,736487","1,519881","0,698766","1,030607","1,388522","0,956196","2,964002","8,016662","1,510496","1,791657","0,868662","6,845521","6,370028","1,884875","1,300669","0,997102","11,502597","15,322611","1,806766","1,712689","1,344519"
9,2,"25,833988","31,803076","5,649776","2,454935","1,912062","1,840017","1,037571","0,873804","1,205129","0,94082","3,046742","6,370481","1,672137","1,645709","0,873521","6,766045","7,138465","2,29178","1,379078","0,87907","17,349375","16,343164","2,023151","2,253143","1,41224"
9,"2,125","38,329952","35,33588","6,365382","2,784984","2,060639","2,23927","1,537686","0,815198","1,08367","0,924687","3,164925","4,839448","1,792286","1,733056","0,950566","6,373407","7,73273","2,555791","1,466983","0,781221","24,621605","18,093561","2,320524","3,065534","1,537007"
9,"2,25","51,987133","36,796467","6,551267","3,074446","2,110155","2,638978","2,093179","0,855404","1,045523","0,894371","3,328481","3,579916","1,913704","1,933237","1,053362","5,631162","8,033943","2,641769","1,498367","0,710724","31,680326","19,69809","2,601908","3,888725","1,640726"
9,"2,375","61,813499","35,034504","6,14643","3,172739","2,014143","2,921404","2,585922","0,970258","1,074929","0,846097","3,49318","2,635389","2,058672","2,130349","1,12979","4,709431","7,912509","2,598151","1,436469","0,665034","36,174778","20,202044","2,792058","4,417041","1,648096"
9,"2,5","64,621017","30,023592","5,288555","3,00643","1,78587","3,037415","2,9201","1,101847","1,125445","0,78817","3,647564","2,016909","2,227883","2,25847","1,148389","3,71292","7,268153","2,491587","1,297817","0,640692","36,603828","19,004105","2,840649","4,450368","1,533273"
9,"2,625","59,280354","22,869442","4,220338","2,618963","1,496811","2,976004","3,065872","1,196611","1,143787","0,731562","3,71011","1,783211","2,444373","2,300851","1,103895","2,916428","6,141255","2,380094","1,134114","0,635145","32,947132","16,115583","2,72302","3,980789","1,328883"
9,"2,75","46,779148","15,319202","3,194618","2,138683","1,236319","2,802545","3,047988","1,238126","1,10148","0,68459","3,697675","1,905007","2,705865","2,271697","1,013586","2,295049","4,732992","2,289175","0,990674","0,645306","26,0016","12,19209","2,459907","3,175712","1,098338"
9,"2,875","31,397942","9,016665","2,406429","1,712877","1,068023","2,626853","2,937464","1,24558","1,013305","0,652948","3,6801","2,247281","2,969969","2,194428","0,911877","1,83427","3,342301","2,179579","0,894171","0,669332","18,04915","8,228522","2,107791","2,302196","0,899184"
9,3,"17,223978","4,767716","1,871993","1,435513","1,004405","2,517823","2,792454","1,257569","0,919977","0,638108","3,74427","2,641099","3,188849","2,080944","0,83414","1,577482","2,232058","2,008274","0,853505","0,705367","11,064046","5,033014","1,723729","1,603392","0,757461"
9,"3,125","7,468202","2,435378","1,524767","1,322355","1,007201","2,442122","2,637307","1,299428","0,856168","0,639455","3,903179","2,9245","3,3161","1,925787","0,799698","1,490764","1,53292","1,799021","0,852853","0,745777","6,466181","2,960378","1,379875","1,20512","0,665802"
9,"3,25","2,886344","1,3719","1,311853","1,3326","1,020962","2,297565","2,436598","1,363776","0,834528","0,657417","4,069283","3,013402","3,289495","1,723596","0,804115","1,55514","1,197659","1,621741","0,854513","0,775216","4,373331","1,891346","1,12837","1,100548","0,604397"
9,"3,375","1,709102","0,975807","1,213606","1,401695","1,013073","2,039854","2,160391","1,424379","0,851053","0,690346","4,094229","2,911551","3,061408","1,49768","0,822948","1,720566","1,065642","1,553377","0,830062","0,777384","3,809072","1,468133","1,002643","1,18747","0,56387"
9,"3,5","2,037391","0,902968","1,243067","1,465401","0,979188","1,781582","1,837961","1,466991","0,896073","0,728167","3,92994","2,738615","2,637073","1,316153","0,832343","1,948486","0,983047","1,621304","0,781267","0,744541","3,97458","1,388418","0,995536","1,342918","0,542368"
9,"3,625","2,480381","0,95703","1,423096","1,483473","0,933414","1,67904","1,525662","1,492268","0,959276","0,753583","3,651259","2,677798","2,089443","1,251803","0,827606","2,17325","0,917631","1,767631","0,726804","0,681438","4,295949","1,467336","1,075728","1,47047","0,536516"
9,"3,75","2,108817","1,042536","1,683077","1,452949","0,894928","1,816632","1,304824","1,535383","1,027875","0,751725","3,41055","2,868462","1,561234","1,349782","0,818648","2,292829","0,928124","1,892524","0,69489","0,602973","4,057878","1,695238","1,181901","1,515573","0,541175"
9,"3,875","2,272668","1,136334","1,90068","1,400431","0,873869","2,100863","1,202387","1,607145","1,07896","0,717392","3,26292","3,28348","1,172722","1,58603","0,816547","2,386257","1,037049","1,913772","0,700081","0,527395","4,260926","2,046237","1,261418","1,470406","0,548302"
9,4,"1,973225","1,233488","1,984234","1,349072","0,865844","2,354647","1,198901","1,692391","1,09525","0,656702","3,226462","3,748641","0,957667","1,87311","0,824221","2,368663","1,231752","1,802501","0,738908","0,470281","3,912046","2,413115","1,287997","1,353209","0,550394"
9,"4,125","2,060253","1,309198","1,895217","1,307637","0,862448","2,46985","1,264821","1,760752","1,07232","0,584572","3,278871","4,049446","0,877566","2,090313","0,83305","2,352929","1,475075","1,602564","0,791022","0,439962","3,765822","2,681501","1,256904","1,193706","0,545299"
9,"4,25","2,025641","1,338016","1,673646","1,281341","0,857445","2,378203","1,384462","1,779151","1,016793","0,51888","3,322469","4,069789","0,912434","2,152509","0,826983","2,296894","1,716386","1,433592","0,836342","0,434156","3,309875","2,774323","1,197126","1,025565","0,534144"
9,"4,375","2,060265","1,298301","1,412272","1,273068","0,850163","2,151202","1,535685","1,739768","0,950897","0,473323","3,304926","3,870797","1,112357","2,04721","0,791502","2,181767","1,910067","1,423896","0,874393","0,441756","3,038474","2,696992","1,135887","0,882792","0,519189"
9,"4,5","2,01529","1,196251","1,199046","1,281291","0,842093","1,853404","1,683515","1,665439","0,903831","0,452727","3,188965","3,649381","1,493601","1,839702","0,724155","1,947822","2,049195","1,615247","0,920556","0,451773","2,879346","2,556696","1,078368","0,792407","0,501176"
9,"4,625","1,876054","1,073588","1,07678","1,292093","0,838402","1,576842","1,767677","1,566362","0,899189","0,454873","3,065667","3,598681","2,009783","1,627746","0,639605","1,674284","2,131526","1,934849","0,997271","0,461372","2,989477","2,51169","1,003212","0,766987","0,480634"
9,"4,75","1,701235","1,002591","1,052552","1,288366","0,842389","1,342003","1,743169","1,446747","0,937524","0,474323","2,998513","3,782087","2,571829","1,487838","0,562865","1,514351","2,145014","2,241652","1,116244","0,4752","3,233187","2,674648","0,905587","0,803432","0,459483"
9,"4,875","1,469327","1,033782","1,114179","1,266293","0,849998","1,15487","1,603938","1,313412","0,999853","0,504665","3,024095","4,094049","3,053214","1,441562","0,51219","1,473455","2,091607","2,411431","1,268519","0,498753","3,469228","3,013961","0,799878","0,891414","0,443612"
9,5,"1,262867","1,177653","1,237944","1,229946","0,852432","1,008633","1,382704","1,185795","1,061086","0,54145","3,0618","4,316518","3,355041","1,449745","0,489948","1,552042","1,981666","2,393925","1,41819","0,532828","3,590398","3,3668","0,721775","1,016121","0,443033"
9,"5,125","1,081087","1,439095","1,403048","1,192853","0,84247","0,920953","1,145626","1,079053","1,099167","0,583607","3,027961","4,330108","3,481555","1,450646","0,486077","1,714813","1,875411","2,228444","1,518155","0,575019","3,5808","3,581872","0,715968","1,160864","0,465447"
9,"5,25","0,964702","1,797549","1,590412","1,172037","0,818989","0,922786","0,968414","1,005791","1,109794","0,632108","2,86932","4,199546","3,486031","1,404154","0,487846","1,903433","1,842535","2,00321","1,533611","0,623682","3,518222","3,571604","0,83503","1,310056","0,509224"
9,"5,375","0,914836","2,209076","1,77304","1,179091","0,785345","1,014635","0,88447","0,979807","1,110644","0,688562","2,630534","4,124327","3,450453","1,317009","0,487025","2,047619","1,934537","1,840335","1,487209","0,676338","3,469594","3,376739","1,102535","1,451815","0,561844"
9,"5,5","0,91983","2,59852","1,923298","1,205566","0,745027","1,147538","0,871987","0,993622","1,117144","0,753853","2,339972","4,262364","3,41866","1,214298","0,480241","2,176098","2,147564","1,807979","1,435288","0,727741","3,425527","3,093562","1,482749","1,569972","0,605414"
9,"5,625","0,948343","2,879014","2,0207","1,223768","0,699354","1,252146","0,883386","1,015106","1,134895","0,823357","2,046067","4,619545","3,360175","1,116624","0,466536","2,34563","2,429588","1,882289","1,428838","0,769285","3,297442","2,814759","1,903954","1,646447","0,623953"
9,"5,75","1,741587","2,949225","2,058766","1,196885","0,649005","1,299541","0,889741","1,01204","1,156702","0,886809","1,853163","5,040337","3,195891","1,038668","0,449127","2,57506","2,668293","1,963878","1,482833","0,790205","3,48722","2,583597","2,259903","1,659074","0,610238"
9,"5,875","5,810027","2,930136","2,061595","1,110084","0,59997","1,285922","0,894731","0,975796","1,168148","0,934202","1,889319","5,355902","2,901049","1,002044","0,437301","2,899633","2,758596","1,955735","1,563125","0,781358","5,299034","2,574229","2,481624","1,595385","0,569718"
9,6,"15,275937","3,090357","2,035004","0,992252","0,563066","1,210435","0,906658","0,932246","1,153976","0,963052","2,142858","5,458142","2,538656","1,040782","0,443942","3,176208","2,646279","1,833471","1,61088","0,741183","9,69103","2,962458","2,539989","1,477166","0,519756"
9,"6,125","31,192957","3,727329","1,983536","0,900081","0,551731","1,117543","0,923703","0,904378","1,105368","0,981427","2,526236","5,305448","2,245432","1,184373","0,477152","3,306979","2,338468","1,610998","1,580102","0,67814","17,460052","3,889676","2,463084","1,356865","0,485952"
9,"6,25","49,756966","4,938758","1,902061","0,887808","0,581118","1,025111","0,942259","0,903029","1,026208","0,999351","2,875271","4,944342","2,166495","1,430583","0,534655","3,121962","1,961646","1,340326","1,474209","0,61157","26,64517","5,306738","2,294355","1,296206","0,49197"
9,"6,375","67,249191","6,582066","1,854941","0,974707","0,662995","0,951665","0,960427","0,931571","0,930287","1,019781","3,066496","4,460209","2,399318","1,728883","0,603736","2,830741","1,707939","1,114581","1,341766","0,5666","35,648304","6,999248","2,142585","1,33368","0,550645"
9,"6,5","76,550415","8,21104","1,878479","1,126467","0,799863","0,936941","0,975331","0,983939","0,839821","1,037163","3,06723","3,920932","2,976319","1,986643","0,667542","2,486592","1,693818","1,006535","1,233157","0,559276","40,638393","8,533721","2,067304","1,458374","0,659131"
9,"6,625","76,239662","9,273325","1,960641","1,277485","0,97657","1,060515","0,985521","1,04849","0,787836","1,038137","3,021335","3,342402","3,836003","2,108246","0,710324","2,25358","1,88841","1,026341","1,169406","0,585337","41,196632","9,416265","2,05343","1,617716","0,795911"
9,"6,75","65,82972","9,320355","2,025225","1,370599","1,163882","1,355701","0,983205","1,104159","0,800553","1,007706","3,143996","2,762016","4,801053","2,051276","0,722697","2,250915","2,142888","1,113201","1,13468","0,623692","36,565422","9,291485","2,022295","1,743557","0,928755"
9,"6,875","49,050236","8,352214","2,02955","1,390654","1,330141","1,808357","0,961456","1,140604","0,881129","0,940597","3,609358","2,253526","5,609612","1,850814","0,704215","2,467179","2,276483","1,186654","1,08998","0,649069","28,347652","8,206816","1,910214","1,782731","1,025179"
9,7,"31,692129","6,922595","1,98757","1,374271","1,45114","2,287576","0,925516","1,17634","1,005706","0,847858","4,454821","1,918762","6,037422","1,595596","0,662025","2,775511","2,192313","1,209364","1,005935","0,644927","19,345739","6,622259","1,699463","1,722279","1,062595"
,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"0,125","6,080664","6,209299","2,93496","1,144299","1,130797","3,166095","0,897008","2,28842","0,519002","0,553384","5,192023","12,78936","2,914854","2,273615","0,454342","2,989423","2,068857","3,137165","1,43233","0,568601","6,84687","7,711937","2,682634","1,580781","1,694029"
10,"0,25","5,574757","5,658861","3,500268","1,210976","1,117514","3,472023","1,014531","2,146618","0,481742","0,623506","4,428472","15,176756","2,854046","2,209939","0,478955","3,228322","2,346349","3,001784","1,294044","0,50343","6,095984","7,283278","3,456635","1,672265","1,601383"
10,"0,375","5,414176","5,230106","4,190622","1,378333","1,08159","3,591541","1,094283","1,991676","0,479687","0,712585","3,86865","16,96183","3,232083","2,185799","0,542392","3,286145","2,70409","2,805909","1,196545","0,483571","5,714532","6,871915","4,417181","1,894264","1,484939"
10,"0,5","5,658405","5,067184","4,853663","1,591647","1,033931","3,386434","1,146297","1,914027","0,52391","0,786912","3,684214","17,630207","4,177238","2,213912","0,610501","3,161872","2,979106","2,609092","1,127257","0,494309","5,806934","6,584414","5,37501","2,199981","1,361579"
10,"0,625","6,140076","5,150946","5,390244","1,78025","0,987576","2,876392","1,178344","1,947245","0,620639","0,826193","3,987081","17,010836","5,621466","2,295567","0,668913","2,942215","3,083755","2,506885","1,089215","0,51746","6,22651","6,429022","6,245373","2,517578","1,252943"
10,"0,75","6,642817","5,339071","5,84856","1,888064","0,958917","2,182265","1,191024","2,044086","0,756348","0,829378","4,658189","15,257697","7,304756","2,412344","0,720977","2,718164","3,052942","2,550053","1,087805","0,535621","6,76162","6,365871","7,095427","2,762307","1,194723"
10,"0,875","7,009371","5,590645","6,370753","1,883723","0,960059","1,527217","1,16886","2,087608","0,896994","0,80989","5,479445","12,80993","8,827907","2,51435","0,77397","2,643829","3,084595","2,718574","1,114773","0,539047","7,304786","6,625427","8,054666","2,856608","1,223866"
10,1,"7,127211","5,949485","7,068137","1,776616","0,992301","1,103996","1,092122","1,99862","1,005427","0,783844","6,113387","10,164015","9,803205","2,540354","0,831026","2,785039","3,427526","2,937737","1,146293","0,530509","7,695825","7,518888","9,217562","2,768002","1,351776"
10,"1,125","7,200848","6,518243","7,824685","1,618331","1,043625","0,98629","0,973966","1,796769","1,058849","0,760109","6,2866","7,729563","9,967443","2,438721","0,89022","3,048069","4,206605","3,10799","1,162127","0,520409","8,020365","9,223376","10,401046","2,516305","1,544621"
10,"1,25","7,339325","7,299411","8,381792","1,470929","1,090889","1,159453","0,8548","1,570194","1,049986","0,736585","5,929415","5,762464","9,270549","2,208618","0,943651","3,248925","5,302185","3,124815","1,148582","0,518006","8,31498","11,577666","11,27266","2,16755","1,730653"
10,"1,375","7,910247","8,082036","8,38382","1,383103","1,107064","1,56623","0,792297","1,415745","0,981222","0,704842","5,142904","4,361708","7,923495","1,904126","0,979713","3,25117","6,373021","2,927839","1,096755","0,527035","8,874704","13,952712","11,3566","1,798161","1,82632"
10,"1,5","8,875645","8,511064","7,609037","1,369933","1,070552","2,139245","0,809694","1,372187","0,867643","0,660493","4,123201","3,535025","6,28368","1,593795","0,989443","3,047213","7,06495","2,529931","1,008999","0,546318","9,666377","15,472899","10,359112","1,468122","1,77131"
10,"1,625","10,061388","8,25457","6,13519","1,413513","0,981579","2,770308","0,870309","1,391121","0,734015","0,613165","3,168524","3,221532","4,723691","1,333753","0,970548","2,69318","7,110978","2,012403","0,904251","0,571223","10,52002","15,403464","8,370853","1,216843","1,565951"
10,"1,75","10,985776","7,249689","4,345437","1,480917","0,866817","3,332865","0,92268","1,381052","0,609172","0,586259","2,468433","3,159035","3,422384","1,135541","0,928725","2,277298","6,442201","1,515105","0,81524","0,59672","11,057998","13,589839","5,890319","1,058244","1,276402"
10,"1,875","11,23064","5,732121","2,723194","1,532252","0,764704","3,69577","0,922844","1,278695","0,525897","0,605202","2,057762","3,050556","2,397999","0,987203","0,873013","1,919408","5,263766","1,173996","0,76698","0,620358","10,973346","10,534366","3,571785","0,980217","0,999363"
10,2,"10,772603","4,137857","1,621921","1,539351","0,705353","3,789293","0,861795","1,089374","0,506737","0,678169","1,859323","2,747331","1,645409","0,868949","0,811248","1,717738","3,980649","1,026855","0,775019","0,641122","10,243465","7,150933","1,909893","0,956808","0,812749"
10,"2,125","10,194131","2,88917","1,147626","1,494348","0,697798","3,630497","0,765984","0,874286","0,550793","0,784817","1,880637","2,290292","1,159429","0,760381","0,752392","1,697822","2,990833","1,015197","0,839388","0,658387","9,197357","4,298258","1,064374","0,950845","0,742777"
10,"2,25","10,444234","2,261484","1,177337","1,418561","0,728981","3,325814","0,682492","0,703312","0,63346","0,881865","2,159291","1,851176","0,920168","0,658487","0,707529","1,88416","2,505677","1,047176","0,941526","0,670297","8,577632","2,456963","0,865387","0,937309","0,759711"
10,"2,375","12,198359","2,259762","1,459602","1,341414","0,771557","3,005391","0,642849","0,616467","0,714496","0,924138","2,748523","1,555439","0,86934","0,575027","0,687943","2,105417","2,471574","1,044604","1,043836","0,674455","8,745368","1,62869","0,991737","0,915415","0,802388"
10,"2,5","15,306386","2,63812","1,803164","1,290599","0,803003","2,797269","0,649765","0,616089","0,755967","0,88806","3,586406","1,429869","0,955196","0,534569","0,699787","2,360184","2,650379","1,021398","1,104408","0,66844","10,209393","1,471567","1,255339","0,908213","0,822263"
10,"2,625","19,051289","3,15321","2,193143","1,285324","0,814149","2,771623","0,697612","0,682808","0,737662","0,78151","4,659006","1,427577","1,142349","0,564008","0,737595","2,860161","2,791435","1,070291","1,102023","0,652312","12,83124","1,766349","1,724788","0,941878","0,806009"
10,"2,75","22,252094","3,624095","2,625913","1,325495","0,80819","2,939673","0,767625","0,779162","0,666826","0,637777","5,98645","1,471188","1,376862","0,673709","0,784892","4,075793","2,790761","1,268572","1,042753","0,627761","17,505877","2,452085","2,448193","1,025465","0,766588"
10,"2,875","23,437408","3,964572","3,053734","1,386142","0,795733","3,258113","0,831699","0,86862","0,573984","0,499067","7,537357","1,467931","1,579462","0,841333","0,819605","6,230411","2,651848","1,649276","0,962661","0,595384","22,712545","3,504234","3,386463","1,144212","0,727444"
10,3,"23,342318","4,136162","3,386404","1,439623","0,786682","3,613528","0,871648","0,917667","0,492871","0,398661","9,267313","1,356688","1,676409","1,018431","0,826131","9,199769","2,446509","2,15724","0,908845","0,557091","29,305574","4,75281","4,3559","1,269236","0,706648"
10,"3,125","22,137611","4,107916","3,526088","1,472956","0,78238","3,849663","0,876947","0,902468","0,446586","0,348587","10,968927","1,166827","1,634363","1,157115","0,802394","12,331259","2,291674","2,656794","0,912998","0,519184","35,518749","5,85564","5,093653","1,371921","0,706715"
10,"3,25","20,606682","3,852792","3,407386","1,484285","0,772187","3,812286","0,842797","0,821654","0,436906","0,338964","12,380664","1,01154","1,485316","1,227946","0,760944","14,706877","2,27127","2,9945","0,968293","0,492364","39,98357","6,427721","5,349575","1,43609","0,714625"
10,"3,375","19,056284","3,418375","3,037972","1,465137","0,740301","3,435203","0,775856","0,700282","0,448156","0,350926","13,052349","1,009509","1,301444","1,22822","0,722742","15,507713","2,362713","3,061269","1,034325","0,491269","41,352619","6,274839","5,034033","1,455069","0,70914"
10,"3,5","17,364254","2,914941","2,487253","1,406946","0,684122","2,799268","0,691589","0,586996","0,461795","0,370094","12,829041","1,217261","1,160611","1,186115","0,705654","14,298169","2,44695","2,852841","1,063816","0,52624","38,286308","5,493891","4,235878","1,428723","0,678768"
10,"3,625","15,499692","2,474739","1,872813","1,318006","0,622079","2,080904","0,613522","0,528525","0,478083","0,395236","11,733339","1,597201","1,108212","1,146394","0,715922","11,53741","2,424427","2,478529","1,025496","0,596359","32,175621","4,380724","3,200178","1,367272","0,634686"
10,"3,75","13,125814","2,21763","1,320439","1,215433","0,581772","1,486883","0,579069","0,556131","0,530365","0,438773","10,09121","2,034431","1,158775","1,157601","0,753411","8,285465","2,291759","2,086989","0,922777","0,693504","24,470249","3,379498","2,215998","1,284963","0,604011"
