sujeto ,tiempo,"POW,AF3,Theta","POW,AF3,Alpha","POW,AF3,BetaL","POW,AF3,BetaH","POW,AF3,Gamma","POW,T7,Theta","POW,T7,Alpha","POW,T7,BetaL","POW,T7,BetaH","POW,T7,Gamma","POW,Pz,Theta","POW,Pz,Alpha","POW,Pz,BetaL","POW,Pz,BetaH","POW,Pz,Gamma","POW,T8,Theta","POW,T8,Alpha","POW,T8,BetaL","POW,T8,BetaH","POW,T8,Gamma","POW,AF4,Theta","POW,AF4,Alpha","POW,AF4,BetaL","POW,AF4,BetaH","POW,AF4,Gamma"
5,"5,75","9,2014","3,839042","4,169512","1,535991","0,996762","3,942029","1,841129","2,937064","2,86086","3,628676","7,298964","3,773231","2,578607","1,817326","1,490938","5,161368","2,243215","1,89519","1,491591","1,463472","7,439399","3,967067","4,445109","3,375158","2,260416"
5,"5,875","7,161972","3,586517","3,447536","1,680482","0,953245","3,378189","2,299832","2,856278","2,725539","3,429142","6,479765","3,606116","1,846049","1,629162","1,565396","4,948179","2,578827","1,793441","1,150184","1,448304","6,476611","4,065821","3,890399","3,40679","2,362685"
5,6,"5,62481","3,680341","2,663753","1,840131","0,964566","3,335909","2,913875","2,463703","2,471796","3,076973","5,611283","3,685535","1,415024","1,497682","1,548486","4,730749","3,271366","1,637951","0,93661","1,454663","5,849809","4,535331","3,1294","3,170521","2,69365"
5,"6,125","4,562362","3,979085","2,039346","1,991134","1,058686","3,876255","3,488698","1,904698","2,181373","2,685158","4,83255","3,956451","1,344128","1,48376","1,465804","4,547485","4,118108","1,464178","0,909345","1,499458","5,552278","5,125454","2,386876","2,763148","3,304862"
5,"6,25","3,978991","4,24471","1,692357","2,096017","1,237191","4,863526","3,825536","1,376709","1,927097","2,351798","4,174065","4,223872","1,544423","1,592099","1,358959","4,214438","4,840866","1,299573","1,069232","1,600187","5,602396","5,580357","1,836891","2,333214","4,091805"
5,"6,375","3,724761","4,319713","1,618695","2,12426","1,467697","5,930215","3,841332","1,027271","1,731248","2,116799","3,954672","4,292921","1,839443","1,774342","1,261384","4,409969","5,214173","1,211352","1,358938","1,757231","6,025164","5,812953","1,546991","2,009225","4,822865"
5,"6,5","3,484745","4,162252","1,718661","2,062321","1,69228","6,73979","3,585593","0,932313","1,578738","1,955369","3,79514","4,096454","2,112062","1,94854","1,186519","4,224311","5,133641","1,230331","1,679613","1,941395","6,41105","5,876738","1,485799","1,846545","5,243072"
5,"6,625","3,529967","3,905639","1,873879","1,903549","1,846927","6,95258","3,225873","1,061652","1,440679","1,806914","3,87682","3,744561","2,325868","2,036616","1,129678","4,231295","4,701414","1,346672","1,928975","2,098814","6,841063","5,910179","1,585156","1,809877","5,191689"
5,"6,75","3,50103","3,665593","1,989511","1,654788","1,88507","6,546798","2,905716","1,298853","1,309449","1,624778","3,785131","3,39313","2,516797","1,986153","1,081292","3,798755","4,094282","1,505764","2,041312","2,176762","6,816433","5,936034","1,766143","1,812194","4,670397"
5,"6,875","3,450198","3,560466","2,020762","1,356135","1,79592","5,711915","2,696217","1,531648","1,200203","1,417566","3,665685","3,172733","2,716297","1,80027","1,040445","3,32639","3,478387","1,657443","2,005107","2,148267","6,203767","5,926444","1,976485","1,765315","3,832329"
5,7,"3,558888","3,671309","1,985591","1,076069","1,607177","4,704414","2,549594","1,691051","1,138419","1,237755","3,548353","3,124464","2,922531","1,558978","1,016159","2,890983","2,960507","1,7342","1,860694","2,022829","5,34435","5,845373","2,185774","1,631057","2,905846"
,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"0,125","5,418375","32,183136","2,606508","1,799718","0,66015","1,967386","3,056223","1,576458","0,596908","0,534212","3,22272","21,651459","2,552042","2,102923","0,631879","5,46735","8,47976","2,698012","1,436575","0,875731","4,30395","27,698395","4,187583","1,87144","0,549134"
6,"0,25","4,732543","33,95126","2,178993","1,50096","0,616898","1,655252","3,043697","1,520502","0,5804","0,544185","2,627648","23,587526","1,900549","2,009776","0,699299","4,90502","8,906655","2,846938","1,269406","0,911029","3,695122","28,173342","4,007706","1,487069","0,517549"
6,"0,375","4,519159","36,456459","1,887822","1,385287","0,557619","1,423252","3,116786","1,585711","0,586381","0,552998","2,158961","27,36639","1,654308","1,988113","0,759047","4,529742","10,241531","3,001814","1,159612","0,93671","3,472566","29,532398","3,752604","1,270465","0,489049"
6,"0,5","4,667615","40,387733","1,721421","1,426451","0,497904","1,319254","3,285799","1,678068","0,577164","0,554446","1,956025","32,369888","1,881428","2,082282","0,798576","4,317666","11,869357","3,098004","1,139168","0,942329","3,641743","32,66304","3,403586","1,218595","0,469222"
6,"0,625","4,970695","45,362137","1,712226","1,546166","0,455824","1,345944","3,489171","1,729044","0,540757","0,547876","2,11801","38,226246","2,554281","2,277838","0,810314","4,293012","13,041301","3,152523","1,198718","0,920019","4,081627","37,302071","3,019191","1,274733","0,460249"
6,"0,75","5,109861","50,34837","1,836111","1,658594","0,443624","1,468002","3,628722","1,724394","0,489338","0,541906","2,627453","44,574577","3,521341","2,51327","0,796185","4,435316","13,301654","3,128064","1,299958","0,868581","4,580638","42,557423","2,633109","1,362668","0,462058"
6,"0,875","4,968068","54,496574","2,010709","1,701586","0,462069","1,635788","3,644258","1,708991","0,450671","0,549305","3,412928","50,804195","4,676869","2,719122","0,768444","4,657736","12,652719","2,962956","1,397902","0,794989","4,913186","47,775085","2,279048","1,423379","0,473705"
6,1,"4,525906","57,40691","2,128911","1,656371","0,501519","1,803518","3,54345","1,726026","0,447303","0,575211","4,290905","56,181602","5,931374","2,822921","0,744269","4,909246","11,502788","2,650522","1,455309","0,716306","4,927989","52,615814","1,967688","1,437265","0,496178"
6,"1,125","4,309991","59,180267","2,172834","1,555346","0,548811","1,954912","3,411411","1,788758","0,489677","0,611224","4,986243","60,22382","7,132014","2,789672","0,739091","5,162726","10,458503","2,294485","1,464503","0,658171","4,995999","57,053028","1,765148","1,442824","0,531562"
6,"1,25","4,502613","60,177357","2,19609","1,477338","0,591112","2,101815","3,371375","1,876216","0,571947","0,639133","5,28396","62,635983","8,052714","2,634227","0,757095","5,321849","10,058168","2,100606","1,449463","0,64422","5,328985","61,174652","1,764599","1,521046","0,578872"
6,"1,375","5,408195","60,451351","2,324781","1,504298","0,619288","2,302019","3,473055","1,942097","0,675667","0,640518","5,258603","63,165428","8,412599","2,412915","0,78747","5,555192","10,481843","2,209324","1,439148","0,683993","6,441162","64,639778","2,090594","1,735541","0,631276"
6,"1,5","7,116914","59,393047","2,687216","1,657594","0,630711","2,616722","3,645386","1,938869","0,775656","0,606098","5,212553","61,421032","8,005737","2,188528","0,81148","5,808141","11,436552","2,623016","1,448168","0,765431","8,470587","66,330162","2,801338","2,074235","0,677181"
6,"1,625","9,348125","56,012478","3,28878","1,885175","0,626672","3,002034","3,746657","1,855584","0,849582","0,539719","5,463995","57,030323","6,865593","2,003403","0,813474","6,113091","12,265975","3,158522","1,474869","0,859166","11,137066","64,81575","3,822006","2,449186","0,705062"
6,"1,75","11,816807","49,703876","3,976449","2,078435","0,608715","3,358985","3,641216","1,704402","0,881504","0,458832","6,088666","49,99102","5,327544","1,862949","0,788173","6,302426","12,325137","3,547677","1,510894","0,930776","13,897453","59,216488","4,914586","2,728025","0,70823"
6,"1,875","13,824221","40,960396","4,532868","2,127379","0,576827","3,536128","3,27249","1,520034","0,869599","0,389332","6,933967","40,753498","3,823647","1,723583","0,743605","6,162999","11,321409","3,597235","1,551279","0,961333","15,856377","49,9785","5,774895","2,795994","0,685605"
6,2,"14,64593","31,179785","4,780732","1,996658","0,534899","3,440734","2,676891","1,337524","0,825661","0,359403","7,675585","30,330479","2,66769","1,544697","0,698969","5,577227","9,372958","3,254714","1,602338","0,958531","16,286823","38,740025","6,131052","2,62547","0,645635"
6,"2,125","14,006807","21,969208","4,621121","1,757786","0,495307","3,088646","1,994913","1,174191","0,76697","0,388269","7,909842","20,286497","2,078986","1,343488","0,679577","4,701041","6,951563","2,656799","1,679885","0,950464","14,959448","27,579144","5,796993","2,293295","0,605113"
6,"2,25","11,976211","14,380046","4,163403","1,542832","0,474923","2,585739","1,377615","1,042262","0,711194","0,474518","7,420751","12,236886","2,129804","1,184236","0,703861","3,904361","4,653465","2,064324","1,803706","0,971413","12,254086","18,092855","4,891175","1,942203","0,582099"
6,"2,375","9,230287","8,690894","3,63366","1,464217","0,486212","2,073783","0,908625","0,947379","0,676345","0,597894","6,382481","7,274959","2,646644","1,127245","0,774477","3,570934","2,939062","1,71891","1,980817","1,035408","9,008301","10,954733","3,77354","1,708506","0,588121"
6,"2,5","6,559558","4,857191","3,244707","1,55274","0,529347","1,683976","0,61363","0,900304","0,677155","0,729943","5,144918","5,235178","3,258436","1,189789","0,874682","3,871381","2,003374","1,702388","2,204759","1,124819","6,187933","6,242318","2,830171","1,640163","0,622855"
6,"2,625","4,615916","2,654652","3,115474","1,745989","0,586898","1,485049","0,478813","0,896789","0,715791","0,844271","4,041317","4,999308","3,66036","1,319757","0,973105","4,657272","1,718006","1,909786","2,459545","1,200836","4,376656","3,636625","2,304047","1,685234","0,671373"
6,"2,75","3,586712","1,690161","3,158003","1,927018","0,630661","1,450662","0,447539","0,924917","0,78073","0,921802","3,386098","5,359983","3,717737","1,447964","1,035562","5,555546","1,767372","2,154069","2,7237","1,230085","3,625007","2,543661","2,143282","1,732561","0,709532"
6,"2,875","3,345553","1,474321","3,199223","2,010771","0,638749","1,536512","0,458098","0,962402","0,852823","0,957583","3,238249","5,520238","3,404071","1,518941","1,041711","6,151523","1,85817","2,340203","2,964581","1,207703","3,64613","2,309467","2,159678","1,698329","0,717215"
6,3,"3,412431","1,572847","3,185534","1,988356","0,607611","1,65469","0,461254","1,010471","0,917084","0,960713","3,467138","5,218456","2,845454","1,498905","0,992755","6,107343","1,851378","2,475871","3,138408","1,158777","3,877381","2,393263","2,237542","1,580624","0,688667"
6,"3,125","3,588917","1,768449","3,160995","1,912299","0,555287","1,743538","0,442624","1,082877","0,959075","0,946381","3,896675","4,463428","2,237041","1,395784","0,912628","5,536594","1,783447","2,629503","3,200355","1,121083","4,160869","2,540059","2,359295","1,44076","0,634439"
6,"3,25","3,657039","1,945667","3,197661","1,835012","0,511118","1,771678","0,406007","1,189911","0,959059","0,928228","4,332808","3,428459","1,756123","1,253176","0,839967","4,583303","1,731243","2,857206","3,11656","1,126185","4,256778","2,60105","2,519933","1,335163","0,573626"
6,"3,375","3,793441","2,044065","3,315354","1,785354","0,49979","1,756152","0,365573","1,33771","0,903237","0,912138","4,702111","2,384346","1,482167","1,116657","0,809086","3,6759","1,74737","3,131835","2,880666","1,181226","4,37849","2,517376","2,690396","1,295267","0,524761"
6,"3,5","3,90978","2,005873","3,482697","1,759467","0,528056","1,713126","0,329369","1,52497","0,802123","0,894671","4,927543","1,566035","1,411228","1,016482","0,831184","2,980447","1,827646","3,379089","2,534636","1,262546","4,36721","2,274504","2,815891","1,307963","0,497609"
6,"3,625","4,08115","1,82773","3,6166","1,745324","0,581348","1,667788","0,305052","1,727526","0,692707","0,869846","5,028879","1,068606","1,504028","0,973514","0,886306","2,64727","1,939017","3,519518","2,163881","1,329827","4,335049","1,929519","2,837098","1,337283","0,49026"
6,"3,75","4,335715","1,565785","3,610288","1,74666","0,634835","1,653549","0,295574","1,885391","0,617874","0,837851","5,015152","0,84741","1,708591","1,003858","0,939878","2,62176","2,061579","3,511967","1,883168","1,351606","4,445055","1,586704","2,720188","1,356091","0,49194"
6,"3,875","4,707771","1,291478","3,408484","1,787202","0,666731","1,70304","0,308133","1,949323","0,603054","0,80591","4,938973","0,78144","1,963123","1,127164","0,964173","2,770725","2,197105","3,366506","1,801058","1,32431","4,951033","1,324119","2,477786","1,362838","0,491047"
6,4,"5,182917","1,057429","3,066442","1,886383","0,669696","1,845933","0,349978","1,92621","0,644306","0,780662","4,853866","0,771169","2,213818","1,33134","0,953562","3,011021","2,335476","3,17466","1,954953","1,27141","6,004766","1,175729","2,180591","1,374823","0,482079"
6,"4,125","6,151896","0,997815","2,687845","2,021194","0,647308","2,113702","0,428331","1,869901","0,71688","0,760563","4,818388","0,771304","2,394347","1,555255","0,922972","3,291658","2,47827","3,006677","2,27032","1,231403","7,814311","1,25559","1,916098","1,392613","0,462022"
6,"4,25","8,584026","1,439022","2,403185","2,130729","0,613995","2,460151","0,545726","1,842116","0,790838","0,738219","4,735413","0,77215","2,444858","1,713032","0,894659","3,492212","2,605017","2,870964","2,606974","1,244176","10,756702","1,925301","1,755628","1,396319","0,432842"
6,"4,375","13,591481","2,628822","2,288517","2,140317","0,585613","2,825425","0,691894","1,864674","0,839458","0,704167","4,582575","0,775516","2,331377","1,732974","0,882092","3,502131","2,650349","2,715551","2,838952","1,331095","15,069694","3,530693","1,703458","1,358752","0,399449"
6,"4,5","21,405998","4,556317","2,319055","1,996948","0,571658","3,172359","0,839968","1,902428","0,84257","0,6521","4,348015","0,790805","2,076701","1,594843","0,882752","3,30584","2,565041","2,474423","2,905051","1,486081","20,35338","6,124748","1,707462","1,260844","0,366903"
6,"4,625","30,830908","6,854977","2,398799","1,716196","0,575223","3,431845","0,949414","1,886258","0,801172","0,585008","4,067786","0,823408","1,775699","1,346978","0,88417","2,953136","2,404213","2,176935","2,866104","1,671023","25,687048","9,276532","1,718043","1,116418","0,342624"
6,"4,75","39,451942","8,89515","2,442762","1,372473","0,595812","3,53968","0,98443","1,767748","0,738777","0,515392","3,720176","0,900806","1,554202","1,080936","0,875777","2,535153","2,280297","1,93724","2,855969","1,826192","29,792265","12,163937","1,738848","0,968022","0,3374"
6,"4,875","44,659012","10,064155","2,464871","1,0634","0,629487","3,472672","0,940975","1,554487","0,685622","0,457133","3,383635","1,066373","1,497945","0,885814","0,859197","2,163933","2,299987","1,857347","2,97171","1,898113","31,662821","13,937714","1,812189","0,867451","0,358303"
6,5,"44,71912","10,022986","2,535515","0,855138","0,668863","3,27059","0,853215","1,298466","0,660144","0,420883","3,115792","1,350166","1,614105","0,816476","0,857048","1,924428","2,501953","1,980735","3,202685","1,86704","30,806835","14,07592","1,972865","0,842262","0,403227"
6,"5,125","39,557663","8,829177","2,712983","0,759126","0,704318","3,054366","0,757292","1,076936","0,667768","0,410885","2,968456","1,746523","1,805564","0,876212","0,901052","1,859617","2,78858","2,245194","3,426978","1,757025","27,48753","12,574603","2,213075","0,882355","0,461897"
6,"5,25","31,107704","6,943641","2,935245","0,73928","0,727157","2,953249","0,690552","0,93741","0,703633","0,423121","2,910641","2,225722","1,940428","1,0169","1,005878","1,940521","2,969395","2,483313","3,477774","1,621276","22,858974","10,0187","2,432186","0,94646","0,521038"
6,"5,375","22,282873","5,039808","3,067317","0,73965","0,732954","2,993866","0,683504","0,876753","0,756206","0,44974","2,974332","2,721739","1,941957","1,169936","1,153753","2,141531","2,93208","2,577286","3,250016","1,534647","18,301037","7,425686","2,537905","0,98362","0,569462"
6,"5,5","15,345676","3,743654","3,015676","0,727167","0,725622","3,091234","0,75717","0,862754","0,814489","0,484716","3,259895","3,135637","1,796861","1,290303","1,304354","2,470818","2,766933","2,576209","2,762845","1,567154","14,791183","5,824506","2,563637","0,970234","0,601615"
6,"5,625","11,138104","3,294841","2,758","0,703244","0,715055","3,124556","0,902587","0,865758","0,866428","0,524078","3,760641","3,371908","1,55011","1,361611","1,41479","2,838305","2,645872","2,636689","2,181983","1,759144","12,534612","5,657495","2,5818","0,916238","0,617535"
6,"5,75","9,08512","3,557013","2,399647","0,683856","0,709728","3,030536","1,082535","0,869927","0,905711","0,564153","4,608151","3,378494","1,285083","1,385287","1,454873","3,266407","2,717624","2,889663","1,714812","2,097008","11,052655","6,68289","2,639594","0,848176","0,619045"
6,"5,875","8,188288","4,187082","2,119977","0,684667","0,712527","2,714208","1,233635","0,863869","0,933738","0,601646","5,524469","3,168467","1,093096","1,366915","1,414872","3,551991","3,027377","3,354555","1,511334","2,516231","9,864425","8,214311","2,736874","0,811573","0,608943"
6,6,"7,644868","4,848464","2,086463","0,713547","0,72115","2,280895","1,298249","0,844539","0,950671","0,6371","6,431365","2,805884","1,010612","1,317325","1,30847","3,707623","3,482743","3,910675","1,595164","2,930042","8,732269","9,519773","2,863483","0,836371","0,590142"
6,"6,125","7,40968","5,317735","2,327363","0,766557","0,726999","1,769969","1,249239","0,804577","0,951582","0,672486","6,952519","2,397546","1,008128","1,256772","1,168554","3,597568","3,948838","4,348663","1,884871","3,268867","7,74268","10,139928","2,971619","0,91678","0,563731"
6,"6,25","7,306991","5,585318","2,734206","0,84285","0,719778","1,35434","1,111148","0,747472","0,928897","0,710797","7,032943","2,055765","1,029131","1,221349","1,039747","3,427368","4,373969","4,529043","2,2529","3,510902","6,946328","10,137737","3,039366","1,027978","0,529985"
6,"6,375","7,908216","5,782962","3,125911","0,945831","0,697136","1,148169","0,961864","0,688482","0,873463","0,756222","6,844078","1,882191","1,048714","1,257866","0,966252","3,489316","4,833117","4,449221","2,601105","3,672242","6,941108","9,961468","3,118068","1,138847","0,492991"
6,"6,5","8,606783","6,059247","3,361068","1,074133","0,666762","1,199378","0,888251","0,656952","0,7852","0,811296","6,477951","1,931272","1,077924","1,398044","0,973436","3,948839","5,416938","4,268583","2,878662","3,777808","7,413361","10,110858","3,303533","1,225061","0,460535"
6,"6,625","9,109884","6,5283","3,395616","1,210979","0,638381","1,540663","0,942962","0,670978","0,675401","0,875595","6,202732","2,222044","1,140976","1,627232","1,052185","4,908842","6,156665","4,154628","3,05423","3,837467","8,247854","10,819505","3,630793","1,270314","0,440505"
6,"6,75","9,046661","7,290393","3,245198","1,316539","0,613903","2,039513","1,11625","0,719414","0,560444","0,945434","5,996689","2,697408","1,242328","1,874986","1,162804","6,097348","6,972643","4,165099","3,112005","3,836403","8,897565","12,027692","4,003809","1,266178","0,434809"
6,"6,875","8,394872","8,329086","2,951215","1,351689","0,588026","2,608482","1,33791","0,777693","0,46049","1,016645","5,830067","3,243504","1,399224","2,050333","1,256697","7,188951","7,679057","4,209058","3,047908","3,74512","9,279633","13,330789","4,237279","1,219207","0,438435"
6,7,"7,26371","9,500459","2,597447","1,305379","0,558955","3,049015","1,51691","0,823606","0,39055","1,084876","5,516787","3,728593","1,654228","2,084457","1,297322","7,739206","8,062453","4,177952","2,87846","3,552636","9,106888","14,210289","4,174681","1,14634","0,446163"
,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"0,125","3,761365","1,743811","0,757222","0,932159","0,920101","7,776289","7,133469","1,974812","1,437139","4,149132","2,359272","4,844798","1,291242","1,16582","0,819788","1,93711","2,833082","0,579693","1,120768","1,035395","2,13337","2,346687","0,704446","1,061447","0,943689"
7,"0,25","3,411796","1,851852","0,75395","1,025653","0,88336","8,494162","7,592793","1,734346","1,521984","4,118263","2,694405","5,593271","1,331694","1,197398","0,808397","1,907166","3,843809","0,621538","1,248553","0,997662","1,755909","2,455037","0,937917","1,168846","0,960836"
7,"0,375","3,13257","1,82995","0,773307","1,21314","0,864666","9,085843","7,826446","1,647153","1,914129","4,042903","3,300053","6,418016","1,390702","1,298865","0,781957","1,967695","4,858232","0,760004","1,470524","0,940478","1,796818","2,477468","1,201573","1,39011","0,990703"
7,"0,5","3,051079","1,690448","0,812005","1,471577","0,890706","9,454549","7,842442","1,803958","2,590149","3,961244","4,211291","7,186471","1,431591","1,476623","0,751155","2,151464","5,602744","0,996412","1,77771","0,872496","2,208771","2,399679","1,458285","1,709851","1,028874"
7,"0,625","3,169063","1,470142","0,863036","1,7385","0,967466","9,590326","7,686315","2,177073","3,432296","3,948555","5,355778","7,70126","1,402644","1,689461","0,726366","2,43468","5,873454","1,309568","2,117929","0,802169","2,871084","2,22719","1,673074","2,073232","1,0597"
7,"0,75","3,405097","1,22383","0,912112","1,93492","1,081791","9,521549","7,408582","2,602484","4,255097","4,079594","6,567899","7,820216","1,289834","1,863078","0,718736","2,799389","5,631744","1,657704","2,40748","0,739328","3,738177","1,983506","1,832854","2,407532","1,071258"
7,"0,875","3,652301","1,014202","0,942601","2,002966","1,211028","9,257779","7,015577","2,890705","4,857232","4,3839","7,567672","7,492784","1,123158","1,925079","0,737585","3,214352","5,064515","1,996492","2,563734","0,692987","4,71432","1,701642","1,956087","2,642135","1,063579"
7,1,"3,839155","0,900464","0,946067","1,927891","1,328795","8,789497","6,485185","2,92634","5,099712","4,817587","8,133316","6,790732","0,948396","1,854339","0,786922","3,681997","4,534184","2,25877","2,539578","0,665342","5,641405","1,464311","2,066246","2,721819","1,041385"
7,"1,125","3,927762","0,921472","0,911332","1,739683","1,411569","8,103452","5,857966","2,710166","4,959489","5,275142","8,178989","5,886876","0,811805","1,688493","0,860926","4,117178","4,430072","2,355708","2,346259","0,653595","6,337935","1,387621","2,135364","2,629061","1,012288"
7,"1,25","4,244893","1,128817","0,818163","1,49841","1,441783","7,205637","5,179871","2,374516","4,547846","5,625561","7,745669","5,021746","0,750053","1,495806","0,94127","4,450343","5,045703","2,246572","2,042521","0,656047","6,822722","1,609573","2,099634","2,387295","0,982047"
7,"1,375","4,987768","1,56512","0,678162","1,266355","1,412562","6,199107","4,54922","2,092905","4,04402","5,77166","6,922393","4,436046","0,801796","1,344586","1,004522","4,573299","6,401482","2,050671","1,718417","0,674249","7,064447","2,219806","1,943412","2,051419","0,952311"
7,"1,5","6,921611","2,217499","0,523984","1,083115","1,330351","5,249857","4,081847","1,978741","3,603604","5,685235","5,884495","4,28091","0,984121","1,269418","1,033652","4,382116","8,151005","1,983864","1,450036","0,715062","7,426311","3,16398","1,691796","1,684355","0,92235"
7,"1,625","9,691154","2,995721","0,410329","0,963525","1,209427","4,548378","3,848739","2,04941","3,275635","5,409876","4,764347","4,536347","1,274166","1,26341","1,023194","3,861403","9,711943","2,223831","1,27049","0,784235","7,720181","4,231678","1,431538","1,340643","0,891106"
7,"1,75","13,499547","3,748027","0,373225","0,90418","1,067997","4,233813","3,848781","2,258731","3,018225","5,03868","3,710347","4,998014","1,598497","1,288232","0,978977","3,117801","10,514975","2,769443","1,1563","0,87758","8,363043","5,138015","1,234841","1,060836","0,861636"
7,"1,875","16,97967","4,338337","0,429048","0,896318","0,924055","4,282973","4,011242","2,558949","2,754075","4,658013","2,881449","5,391023","1,848091","1,299352","0,914007","2,405913","10,255502","3,430488","1,053118","0,976856","9,039819","5,668561","1,146312","0,869868","0,83956"
7,2,"19,697054","4,6594","0,552939","0,930405","0,795528","4,564233","4,216743","2,919087","2,469699","4,313696","2,392963","5,48761","1,933247","1,272285","0,844591","1,918147","8,953596","3,91279","0,923599","1,056441","9,849459","5,698443","1,148147","0,772412","0,829307"
7,"2,125","20,36414","4,668199","0,706197","0,982905","0,701985","4,858871","4,32606","3,324948","2,228439","4,025263","2,222164","5,163649","1,840801","1,213851","0,784316","1,763984","6,947742","3,977394","0,77531","1,097696","10,233642","5,257095","1,20446","0,744725","0,833821"
7,"2,25","19,16399","4,382991","0,847995","1,019599","0,661006","4,973069","4,244972","3,753264","2,108512","3,797121","2,267159","4,46875","1,625922","1,156537","0,74222","1,930287","4,764859","3,576063","0,649412","1,098126","10,13367","4,502203","1,261441","0,75212","0,854539"
7,"2,375","16,302069","3,890513","0,957462","1,007401","0,679119","4,796957","3,989578","4,107288","2,135974","3,624258","2,297658","3,604316","1,377222","1,12645","0,725815","2,155006","2,982286","2,899017","0,579053","1,072816","9,387017","3,653827","1,285529","0,763793","0,890523"
7,"2,5","12,704443","3,31017","1,023028","0,932111","0,747485","4,354967","3,635097","4,258574","2,26809","3,510713","2,302102","2,868422","1,210079","1,12185","0,740089","2,435414","1,931357","2,216774","0,568831","1,04503","8,058453","2,906822","1,265179","0,763629","0,939049"
7,"2,625","9,339185","2,732747","1,04866","0,804054","0,848301","3,732416","3,273468","4,111954","2,410973","3,461603","2,164136","2,473062","1,154144","1,118898","0,783841","2,535904","1,602444","1,747853","0,594034","1,032887","6,48911","2,341078","1,219846","0,745306","0,998039"
7,"2,75","6,881649","2,222102","1,039847","0,651339","0,954369","3,091934","2,985537","3,682154","2,46767","3,46106","2,048736","2,430643","1,179706","1,089515","0,843331","2,69285","1,701155","1,537344","0,616975","1,035754","5,054993","1,940615","1,153066","0,702951","1,059437"
7,"2,875","5,519138","1,781815","1,005454","0,515696","1,0372","2,574577","2,814007","3,098825","2,405441","3,492251","2,110143","2,561269","1,220345","1,029365","0,894796","2,993284","1,861717","1,465424","0,613723","1,035655","4,145466","1,607563","1,048215","0,641783","1,109067"
7,3,"4,97063","1,44223","0,96372","0,435576","1,079535","2,282463","2,767578","2,52767","2,280141","3,562117","2,452161","2,62821","1,220396","0,960875","0,914631","3,606548","1,89502","1,374495","0,588245","1,012039","3,8932","1,321801","0,902174","0,587034","1,131311"
7,"3,125","4,98225","1,244901","0,924809","0,430451","1,07892","2,277335","2,850004","2,07616","2,191715","3,696758","3,06559","2,522925","1,162128","0,921507","0,891613","4,508883","1,802232","1,192876","0,570784","0,958483","4,228333","1,125235","0,728131","0,583653","1,114567"
7,"3,25","5,444135","1,219754","0,903669","0,494164","1,046498","2,596214","3,053832","1,747017","2,211844","3,910937","3,805679","2,32295","1,07418","0,942375","0,83427","5,549613","1,708564","0,944432","0,596446","0,892621","5,196193","1,077267","0,563669","0,669762","1,05759"
7,"3,375","6,272505","1,305664","0,910375","0,601683","0,99942","3,231546","3,401113","1,47967","2,348214","4,193767","4,440115","2,179084","1,015075","1,031362","0,763384","6,425128","1,722043","0,694259","0,675412","0,840671","6,396805","1,163043","0,460473","0,853903","0,971085"
7,"3,5","7,081898","1,420138","0,943508","0,722944","0,958426","4,1549","3,872778","1,220737","2,545051","4,50739","4,844378","2,210516","1,043988","1,166029","0,703098","6,88435","1,857425","0,533507","0,793648","0,81721","7,591662","1,315103","0,463011","1,107218","0,883518"
7,"3,625","7,597087","1,523","0,985519","0,826388","0,943388","5,289495","4,412354","0,967097","2,728689","4,790805","4,919536","2,438741","1,177384","1,299194","0,671914","6,737252","2,050016","0,532803","0,918604","0,821429","8,322667","1,472983","0,583192","1,366249","0,834977"
7,"3,75","7,644773","1,588282","1,03157","0,88996","0,96541","6,503603","4,918731","0,735078","2,852114","4,974766","4,923221","2,770624","1,382553","1,376852","0,676629","6,120635","2,196276","0,69931","1,013852","0,842449","8,521011","1,581248","0,80601","1,564236","0,854817"
7,"3,875","7,284626","1,605182","1,074148","0,904925","1,023983","7,56453","5,299427","0,557702","2,902105","5,029038","4,754224","3,055106","1,582899","1,364974","0,713122","5,128039","2,247369","0,963782","1,060593","0,869321","8,104058","1,60867","1,082374","1,65853","0,945598"
7,4,"6,706957","1,596945","1,130721","0,878928","1,104572","8,233606","5,510302","0,475094","2,923045","4,984543","4,77489","3,16901","1,726414","1,265887","0,768397","4,157828","2,235768","1,216392","1,063721","0,89579","7,409593","1,575298","1,346072","1,652009","1,081244"
7,"4,125","6,340012","1,623199","1,231215","0,844771","1,181039","8,380666","5,542272","0,500421","2,986464","4,87354","4,578268","3,096515","1,780899","1,109621","0,823055","3,272894","2,240399","1,371065","1,036507","0,918853","6,877799","1,55262","1,532682","1,592997","1,215788"
7,"4,25","6,557777","1,771697","1,399076","0,847408","1,227996","8,126022","5,488723","0,631202","3,155065","4,700961","4,400956","2,950249","1,752153","0,936716","0,86006","2,683538","2,324294","1,37352","0,986783","0,93348","6,905605","1,630712","1,622453","1,53861","1,303392"
7,"4,375","7,396807","2,042207","1,606665","0,919536","1,229963","7,651525","5,550904","0,86045","3,478264","4,470893","3,958814","2,81883","1,655206","0,785627","0,867977","2,228098","2,471122","1,233651","0,91841","0,93231","7,532362","1,833152","1,615871","1,515823","1,317531"
