sujeto ,tiempo,"POW,AF3,Theta","POW,AF3,Alpha","POW,AF3,BetaL","POW,AF3,BetaH","POW,AF3,Gamma","POW,T7,Theta","POW,T7,Alpha","POW,T7,BetaL","POW,T7,BetaH","POW,T7,Gamma","POW,Pz,Theta","POW,Pz,Alpha","POW,Pz,BetaL","POW,Pz,BetaH","POW,Pz,Gamma","POW,T8,Theta","POW,T8,Alpha","POW,T8,BetaL","POW,T8,BetaH","POW,T8,Gamma","POW,AF4,Theta","POW,AF4,Alpha","POW,AF4,BetaL","POW,AF4,BetaH","POW,AF4,Gamma"
7,"4,125","14,896598","1,632523","1,642598","0,88687","1,625636","2,194871","1,252197","0,733967","0,782189","1,104044","5,040447","3,185427","2,30229","0,703925","1,490697","7,664135","3,270849","2,430111","0,807859","1,507169","12,756405","2,197579","2,37103","1,642297","1,783815"
7,"4,25","19,137104","1,785731","1,803218","1,099533","1,499281","1,995869","1,302941","0,891912","0,794836","1,18292","5,107453","3,451103","2,174746","0,946193","1,468393","8,246031","3,428017","2,304065","0,90918","1,522875","14,585605","2,189467","2,395571","2,084301","1,741895"
7,"4,375","23,832573","2,130316","2,107142","1,37256","1,423739","1,794539","1,443066","1,041428","0,812249","1,279221","5,076777","3,755915","2,100989","1,221979","1,511087","8,515118","3,543625","2,180607","1,050372","1,595373","16,298555","2,363652","2,410562","2,477329","1,763283"
7,"4,5","28,320202","2,688599","2,489197","1,659194","1,426851","1,617183","1,687806","1,162441","0,839658","1,344183","4,989479","4,140232","2,119591","1,479016","1,603286","8,379647","3,602156","2,091924","1,202686","1,696712","18,132076","2,825814","2,470575","2,716244","1,822007"
7,"4,625","31,364159","3,386061","2,841836","1,902946","1,491995","1,486573","1,982784","1,233506","0,892137","1,343784","4,905818","4,621901","2,222436","1,67662","1,701434","7,839778","3,590286","2,045635","1,336575","1,777412","19,676418","3,553761","2,598145","2,748113","1,867654"
7,"4,75","32,174992","4,068281","3,053975","2,052288","1,569407","1,426411","2,223182","1,2475","0,986246","1,26616","4,830781","5,129003","2,352012","1,789004","1,75568","7,050014","3,507965","2,01468","1,423923","1,78896","20,708891","4,391138","2,769169","2,588674","1,848201"
7,"4,875","29,659336","4,554355","3,059317","2,084282","1,609418","1,431829","2,295287","1,196945","1,123127","1,128274","4,70028","5,530111","2,403369","1,807664","1,737438","6,301436","3,36571","1,929791","1,450041","1,709869","20,204926","5,097175","2,92532","2,307369","1,742933"
7,5,"24,85652","4,688195","2,863651","2,01774","1,587795","1,515402","2,143086","1,085232","1,289179","0,972925","4,637671","5,678454","2,308014","1,750761","1,651896","5,913382","3,148075","1,751163","1,433027","1,559208","18,388523","5,431195","2,998156","2,003942","1,575362"
7,"5,125","18,650337","4,44014","2,53381","1,889356","1,516351","1,677544","1,799726","0,92838","1,457399","0,859206","4,788521","5,458415","2,062348","1,650604","1,529325","6,033366","2,817961","1,473761","1,404956","1,388968","15,410113","5,297568","2,948355","1,749569","1,403051"
7,"5,25","12,911572","3,913577","2,141692","1,738465","1,434172","1,897996","1,372629","0,750179","1,594343","0,844369","5,252282","4,861611","1,710142","1,545692","1,40596","6,542278","2,378804","1,141366","1,395586","1,262874","12,333081","4,772437","2,76458","1,570096","1,292135"
7,"5,375","8,610208","3,277143","1,746422","1,598088","1,387471","2,126911","0,981045","0,572029","1,676041","0,953397","6,079086","3,995497","1,330363","1,472867","1,309209","7,189764","1,891214","0,83427","1,422721","1,229752","9,784698","4,043849","2,468159","1,461997","1,287972"
7,"5,5","6,603603","2,70656","1,385812","1,490514","1,40923","2,31275","0,699593","0,416937","1,694898","1,164523","7,035139","3,039936","1,022808","1,460569","1,255024","7,556141","1,432497","0,632288","1,486498","1,305425","8,406919","3,32054","2,111971","1,411957","1,393683"
7,"5,625","6,032908","2,321933","1,072239","1,420969","1,499111","2,44278","0,543926","0,311609","1,668288","1,422341","7,803721","2,179817","0,823097","1,513345","1,247765","7,469248","1,072288","0,565086","1,569192","1,46713","7,855586","2,767118","1,76071","1,407503","1,563903"
7,"5,75","6,202043","2,137914","0,814465","1,385158","1,620928","2,500394","0,48074","0,276431","1,632398","1,664131","8,11883","1,555459","0,732429","1,607102","1,280182","6,951053","0,843498","0,630052","1,646399","1,664829","7,615093","2,411409","1,463806","1,437095","1,723142"
7,"5,875","6,320285","2,103127","0,613856","1,366007","1,722479","2,41689","0,479289","0,333642","1,61298","1,840811","7,7957","1,197969","0,717297","1,69377","1,335456","6,123161","0,711119","0,814212","1,694486","1,840578","7,320002","2,194343","1,250834","1,481146","1,8048"
7,6,"6,276645","2,089038","0,470155","1,338884","1,760225","2,306103","0,534011","0,504816","1,606734","1,92849","6,905914","1,042134","0,735053","1,722318","1,38724","5,190382","0,637898","1,099637","1,694828","1,942375","7,170024","2,010627","1,134802","1,514422","1,780241"
7,"6,125","6,364715","2,092475","0,390164","1,281805","1,711013","2,302843","0,667493","0,802052","1,590149","1,928012","5,930651","1,042541","0,786106","1,667227","1,406032","4,644398","0,630756","1,456459","1,643318","1,936532","7,432761","1,86748","1,11935","1,521581","1,663265"
7,"6,25","6,662943","2,142544","0,373057","1,196135","1,585805","2,524888","0,881884","1,189592","1,54229","1,858332","5,32638","1,175581","0,855891","1,542166","1,374909","4,753625","0,694642","1,803548","1,553457","1,821066","7,990053","1,798288","1,197342","1,505038","1,502747"
7,"6,375","7,136535","2,240024","0,417837","1,105502","1,432803","2,923344","1,135416","1,59313","1,455815","1,748591","5,281728","1,453105","0,917744","1,397488","1,302053","5,439383","0,818963","2,040408","1,447771","1,626107","8,648099","1,808486","1,368619","1,485625","1,366165"
7,"6,5","7,631422","2,355596","0,504037","1,056528","1,320539","3,379893","1,364632","1,915411","1,351165","1,628784","5,635626","1,875825","0,943974","1,297179","1,215876","6,330693","0,966395","2,081966","1,353403","1,401714","9,109765","1,89804","1,589952","1,48735","1,31367"
7,"6,625","7,969125","2,445637","0,623193","1,09416","1,305429","3,661484","1,515908","2,080047","1,270269","1,520716","6,043543","2,425354","0,932312","1,280354","1,150471","6,990811","1,097901","1,912584","1,305807","1,20274","9,269567","2,040583","1,803339","1,528877","1,366261"
7,"6,75","8,085957","2,467059","0,776061","1,227707","1,40564","3,66045","1,549723","2,060277","1,254392","1,436282","6,202076","3,003497","0,905528","1,336221","1,130976","7,167544","1,186984","1,594342","1,328787","1,074608","9,1483","2,194231","1,946768","1,610022","1,501077"
7,"6,875","7,889728","2,396399","0,949476","1,425853","1,590233","3,37621","1,468253","1,896788","1,316256","1,383823","6,052599","3,477751","0,874575","1,410722","1,158409","6,872789","1,222601","1,241163","1,420236","1,040618","8,892068","2,318889","1,965166","1,708068","1,664379"
7,7,"7,441566","2,23441","1,118932","1,625422","1,789533","2,949758","1,324612","1,67441","1,424002","1,369253","5,753931","3,765917","0,844644","1,445418","1,207526","6,338601","1,231462","0,95961","1,550725","1,090196","8,675802","2,386134","1,866475","1,7882","1,791682"
,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"0,125","4,606399","4,073706","1,897111","1,593367","0,494057","2,197721","0,80259","0,735404","0,767857","0,354","2,03062","47,668396","2,643993","1,386365","0,316565","2,048946","2,434554","2,192837","1,206192","0,379301","6,19793","5,257636","2,429241","1,300988","0,598143"
8,"0,25","6,04502","4,429172","1,739103","1,644648","0,431651","2,597617","1,116224","0,746837","0,742673","0,366781","3,027257","57,049541","2,877847","1,581747","0,319713","2,308391","2,734448","2,164329","1,264463","0,359734","7,943268","5,995337","2,369479","1,195825","0,560019"
8,"0,375","7,123999","4,733836","1,532799","1,656257","0,384676","2,752263","1,415742","0,719782","0,727373","0,38445","4,237359","64,204964","2,886164","1,672938","0,30653","2,515236","3,036626","2,071801","1,283631","0,332773","9,202149","6,835968","2,150199","1,115469","0,541988"
8,"0,5","7,612627","4,899384","1,320254","1,639644","0,37244","2,608085","1,650898","0,648574","0,707577","0,409097","5,420111","67,30246","2,623663","1,639384","0,278997","2,582515","3,264944","1,902853","1,272943","0,307443","9,567379","7,492366","1,866932","1,075966","0,542101"
8,"0,625","7,551447","4,882055","1,132529","1,643788","0,401928","2,247273","1,806461","0,551662","0,675355","0,440225","6,288919","65,208672","2,219139","1,504351","0,24597","2,479118","3,341208","1,680285","1,250169","0,293623","9,114796","7,718159","1,618562","1,114195","0,553333"
8,"0,75","7,12296","4,69184","0,996858","1,740736","0,466971","1,836189","1,894896","0,451154","0,632641","0,473195","6,591552","58,033085","1,935323","1,316553","0,218608","2,234996","3,2462","1,453145","1,22482","0,297029","8,190651","7,445714","1,454728","1,258858","0,571538"
8,"0,875","6,608315","4,341238","0,932789","1,974306","0,55352","1,551791","1,940812","0,365769","0,586427","0,500433","6,251097","47,233704","1,984763","1,124535","0,206535","1,94834","3,018343","1,25992","1,190947","0,317962","7,351383","6,725948","1,376303","1,491086","0,597309"
8,1,"6,105124","3,852069","0,929968","2,316233","0,646867","1,490285","1,96236","0,308637","0,545625","0,513597","5,386566","35,035378","2,364814","0,956463","0,213506","1,694849","2,724395","1,124297","1,140147","0,350995","6,848857","5,701418","1,365047","1,746924","0,631693"
8,"1,125","5,582892","3,277156","0,963649","2,66783","0,733034","1,596145","1,955967","0,284395","0,517549","0,507234","4,222228","23,625965","2,892802","0,814627","0,236491","1,517642","2,426819","1,048208","1,065881","0,388518","6,633172","4,573576","1,387755","1,932656","0,671083"
8,"1,25","4,926992","2,70219","1,009761","2,909204","0,799097","1,730737","1,900686","0,290674","0,505654","0,486139","3,031398","14,508041","3,276532","0,685886","0,267425","1,398432","2,153276","1,009829","0,964411","0,424787","6,356908","3,534167","1,424119","1,99391","0,708679"
8,"1,375","4,057726","2,242193","1,034203","2,946397","0,835337","1,748033","1,769506","0,329381","0,508207","0,463404","2,076353","8,201715","3,262983","0,564623","0,296419","1,282063","1,896047","0,977994","0,84118","0,459533","5,739097","2,729688","1,448028","1,945924","0,73554"
8,"1,5","3,117539","1,982527","1,010594","2,7579","0,837694","1,603873","1,559544","0,417404","0,521829","0,452679","1,630566","4,512082","2,86634","0,467664","0,314881","1,128563","1,634065","0,933596","0,713263","0,495071","4,790261","2,228944","1,426071","1,854362","0,742536"
8,"1,625","2,340494","1,920462","0,951772","2,406778","0,807067","1,370279","1,29651","0,569155","0,540034","0,458116","1,787514","2,912936","2,316255","0,420604","0,318159","0,941955","1,352044","0,883813","0,600783","0,53348","3,747081","1,9865","1,368069","1,791996","0,724964"
8,"1,75","1,884433","1,965478","0,882071","2,004386","0,750204","1,159226","1,028573","0,770144","0,55346","0,472238","2,486954","2,804633","1,88783","0,434161","0,307242","0,776107","1,054767","0,83509","0,522829","0,573409","2,903927","1,889254","1,304768","1,787191","0,687592"
8,"1,875","1,773241","2,008667","0,855473","1,651718","0,677743","1,049815","0,810275","0,972565","0,55928","0,48194","3,519603","3,445244","1,683644","0,497965","0,287328","0,659386","0,799617","0,793665","0,48505","0,612318","2,418332","1,829598","1,283896","1,809677","0,642287"
8,2,"1,820174","1,975746","0,905592","1,399071","0,605446","1,039978","0,671603","1,114205","0,563982","0,477034","4,52198","4,178339","1,611786","0,586841","0,264597","0,599773","0,661471","0,771852","0,479722","0,646482","2,176055","1,734085","1,320935","1,789743","0,601444"
8,"2,125","1,910272","1,854373","1,041929","1,234869","0,548045","1,060653","0,604299","1,140989","0,587457","0,456828","5,171899","4,668648","1,524904","0,668404","0,243518","0,570745","0,689015","0,804702","0,499112","0,669884","2,048552","1,581864","1,401877","1,666762","0,574124"
8,"2,25","1,866642","1,692904","1,255934","1,120974","0,515077","1,041606","0,585802","1,038137","0,66025","0,433098","5,228866","4,769902","1,350875","0,718389","0,225742","0,548288","0,882783","0,926809","0,548702","0,675957","1,804462","1,412793","1,512593","1,438501","0,564714"
8,"2,375","1,71786","1,548686","1,520147","1,019277","0,508042","0,973372","0,591035","0,845334","0,798586","0,421616","4,791308","4,479735","1,125323","0,727418","0,210894","0,53203","1,188632","1,150723","0,64062","0,66125","1,509932","1,27471","1,642263","1,160154","0,572275"
8,"2,5","1,546905","1,468509","1,776394","0,911521","0,522242","0,96016","0,618398","0,657325","0,984233","0,432271","4,093081","3,921437","0,906306","0,700729","0,19849","0,573828","1,519529","1,445938","0,778662","0,628907","1,25897","1,206291","1,778406","0,912566","0,591683"
8,"2,625","1,395986","1,436851","1,9571","0,796561","0,547087","1,11128","0,662913","0,583785","1,166927","0,463439","3,363717","3,258621","0,743175","0,654314","0,188286","0,7221","1,77534","1,740505","0,945556","0,591199","1,150925","1,181975","1,89292","0,747392","0,615883"
8,"2,75","1,272766","1,39425","2,01068","0,68517","0,568707","1,519607","0,700901","0,695014","1,288992","0,502784","2,73591","2,622619","0,651867","0,605002","0,18134","0,968127","1,874856","1,949238","1,094013","0,563418","1,18492","1,134596","1,932884","0,66603","0,634518"
8,"2,875","1,128511","1,283553","1,920309","0,590724","0,574639","2,133879","0,715156","0,985213","1,313401","0,535216","2,227329","2,090549","0,608525","0,560832","0,178974","1,242483","1,797829","2,015649","1,170382","0,555435","1,280597","1,012824","1,861901","0,632764","0,63523"
8,3,"0,941323","1,089709","1,697453","0,522953","0,557662","2,792072","0,699958","1,361098","1,241312","0,551198","1,816954","1,677143","0,571437","0,522045","0,181146","1,446065","1,589609","1,928694","1,139292","0,566469","1,372658","0,816939","1,672964","0,60972","0,611596"
8,"3,125","0,770199","0,85293","1,390214","0,493392","0,519107","3,25192","0,655607","1,69543","1,109832","0,5507","1,48016","1,370757","0,513638","0,488202","0,188035","1,498004","1,337747","1,730427","1,004322","0,588312","1,4241","0,605382","1,398957","0,584456","0,567906"
8,"3,25","0,700798","0,641804","1,079051","0,512266","0,469679","3,345809","0,605655","1,882233","0,980537","0,540125","1,231144","1,146714","0,446427","0,464349","0,200617","1,389959","1,13995","1,500333","0,819451","0,613316","1,470144","0,451433","1,098606","0,583939","0,518197"
8,"3,375","0,827795","0,523667","0,842097","0,584191","0,42696","3,06224","0,575872","1,875235","0,912621","0,532029","1,120538","1,001866","0,404781","0,459048","0,221351","1,182288","1,059532","1,303243","0,665739","0,641469","1,547167","0,391009","0,828955","0,642783","0,484013"
8,"3,5","1,155454","0,543214","0,738948","0,706627","0,409311","2,505646","0,569329","1,694297","0,941308","0,559936","1,189014","0,951682","0,410725","0,478255","0,26275","1,016071","1,11317","1,168074","0,607715","0,695151","1,646372","0,417854","0,630456","0,803298","0,501299"
8,"3,625","1,647803","0,704996","0,808316","0,864363","0,430703","1,850011","0,573737","1,414791","1,06339","0,670375","1,412125","1,020715","0,45808","0,51961","0,346778","1,053193","1,273527","1,077091","0,660201","0,812183","1,750081","0,505623","0,522887","1,085278","0,606103"
8,"3,75","2,196271","0,981991","1,031473","1,035965","0,49472","1,286317","0,571214","1,129174","1,235433","0,890459","1,698346","1,208022","0,529814","0,577406","0,487832","1,361186","1,492776","0,990322","0,789497","1,018899","1,797294","0,633931","0,511112","1,464529","0,806037"
8,"3,875","2,730302","1,343507","1,35626","1,201744","0,591378","0,956661","0,549475","0,904087","1,38969","1,198118","1,939742","1,481535","0,606879","0,643141","0,674969","1,862712","1,726591","0,893774","0,930354","1,299255","1,825173","0,801258","0,589198","1,870281","1,06604"
8,4,"3,313764","1,774853","1,716476","1,343939","0,697968","0,922193","0,5067","0,757701","1,466478","1,517524","2,074613","1,751783","0,681271","0,709109","0,86744","2,400538","1,918322","0,813029","1,025949","1,585306","2,109684","1,023363","0,751106","2,212955","1,318067"
8,"4,125","4,127596","2,23245","2,047038","1,450335","0,785511","1,168013","0,449878","0,664512","1,432058","1,74415","2,118658","1,915827","0,751761","0,770537","1,007542","2,80273","2,005321","0,771212","1,053478","1,781739","3,267413","1,324571","0,988998","2,41361","1,49195"
8,"4,25","5,460785","2,645652","2,298109","1,510382","0,832341","1,595664","0,394009","0,582131","1,287917","1,790903","2,059564","1,917523","0,812027","0,820582","1,047228","2,968067","1,955684","0,781542","1,01767","1,812596","5,85733","1,712698","1,282655","2,424895","1,542243"
8,"4,375","7,122127","2,950568","2,450139","1,508935","0,836643","2,06052","0,351668","0,484167","1,072752","1,630594","1,927296","1,772091","0,851159","0,850815","0,970743","2,893885","1,776782","0,842828","0,939846","1,658896","9,599239","2,175117","1,621657","2,251983","1,466722"
8,"4,5","8,926646","3,115362","2,552398","1,442793","0,814322","2,425972","0,334378","0,370621","0,845889","1,310866","1,744661","1,558453","0,858817","0,852494","0,804111","2,638593","1,505577","0,944446","0,848097","1,368588","13,895248","2,665356","2,010758","1,949896","1,303881"
8,"4,625","10,124381","3,12155","2,668656","1,333347","0,786274","2,575453","0,348548","0,265726","0,663166","0,933969","1,524846","1,374513","0,832681","0,816978","0,601459","2,286291","1,199478","1,067159","0,762781","1,034298","17,157404","3,088986","2,430478","1,599486","1,112468"
8,"4,75","10,404983","2,975532","2,833108","1,219787","0,767832","2,51868","0,405017","0,206384","0,554689","0,610029","1,307667","1,275594","0,78255","0,742369","0,421474","1,949515","0,913535","1,166867","0,697957","0,755681","18,558548","3,343127","2,823239","1,27796","0,945053"
8,"4,875","9,505434","2,718336","3,021199","1,134777","0,761207","2,333405","0,51629","0,220779","0,516218","0,407847","1,114727","1,245842","0,719554","0,641806","0,302782","1,692057","0,688634","1,197952","0,661847","0,596429","17,507807","3,377315","3,098784","1,036051","0,826258"
8,5,"7,755618","2,408879","3,143293","1,084021","0,760251","2,152768","0,68076","0,306365","0,517662","0,33226","0,985574","1,234061","0,658511","0,53597","0,250902","1,536723","0,532257","1,136878","0,660981","0,562846","14,541262","3,199229","3,160517","0,885246","0,75188"
8,"5,125","5,65183","2,110153","3,109884","1,051606","0,761394","2,051638","0,88519","0,432906","0,528679","0,337667","0,922709","1,201838","0,624903","0,449699","0,245174","1,464105","0,437129","0,996876","0,699298","0,609993","10,593837","2,871858","2,954012","0,807815","0,703216"
8,"5,25","3,81581","1,869897","2,883121","1,016984","0,767042","2,038206","1,107755","0,558967","0,538581","0,367045","0,91484","1,142219","0,633393","0,401883","0,257703","1,448568","0,40321","0,825194","0,77496","0,674332","6,928605","2,493365","2,507077","0,782141","0,666245"
8,"5,375","2,617046","1,688897","2,501624","0,970176","0,78237","2,051081","1,317238","0,654258","0,555392","0,388365","0,938571","1,079602","0,67637","0,399789","0,274398","1,458779","0,434421","0,675514","0,87728","0,71237","4,376728","2,146155","1,942931","0,788269","0,642994"
8,"5,5","1,999654","1,54217","2,043637","0,917438","0,807422","1,998499","1,477867","0,696843","0,583989","0,393474","0,988452","1,036945","0,726306","0,44016","0,292312","1,440638","0,538148","0,585461","0,981151","0,710428","3,04651","1,872624","1,399717","0,79955","0,637541"
8,"5,625","1,749864","1,409833","1,604908","0,886031","0,832101","1,828082","1,553117","0,68447","0,618976","0,386732","1,096864","1,020154","0,749883","0,5088","0,309174","1,347646","0,717125","0,562344","1,057966","0,676782","2,550112","1,681156","0,986048","0,803035","0,644373"
8,"5,75","1,627513","1,291548","1,253869","0,897363","0,838304","1,569632","1,52653","0,639019","0,645301","0,377354","1,308629","1,025236","0,718328","0,581722","0,321256","1,191787","0,963451","0,595432","1,090142","0,631151","2,421774","1,570337","0,739328","0,79354","0,65067"
8,"5,875","1,571587","1,222728","1,026924","0,954952","0,812654","1,326678","1,420389","0,598079","0,64874","0,37344","1,641967","1,048382","0,621148","0,636907","0,324513","1,041735","1,248605","0,663137","1,083624","0,592405","2,417984","1,57645","0,652224","0,776426","0,646622"
8,6,"1,598387","1,215581","0,929231","1,037597","0,760003","1,178431","1,285623","0,605799","0,628047","0,378481","2,039385","1,093253","0,483646","0,663189","0,317141","0,98087","1,539728","0,743206","1,067524","0,569694","2,429058","1,685661","0,690936","0,758561","0,633001"
8,"6,125","1,716265","1,272591","0,940377","1,110537","0,707912","1,168152","1,187031","0,686121","0,598316","0,394249","2,391616","1,175882","0,361135","0,660529","0,304185","1,03934","1,799231","0,811239","1,072951","0,560604","2,415876","1,866558","0,806411","0,744408","0,622719"
8,"6,25","1,925946","1,359093","1,025868","1,155402","0,693088","1,26583","1,164364","0,8349","0,578593","0,422959","2,620193","1,3004","0,309672","0,636384","0,296708","1,224842","1,983142","0,847808","1,11614","0,556774","2,37665","2,03826","0,957975","0,738847","0,632723"
8,"6,375","2,201514","1,428742","1,13824","1,179028","0,739468","1,413991","1,228121","1,014271","0,577304","0,46692","2,723169","1,459258","0,350068","0,604416","0,306141","1,480249","2,064808","0,847247","1,185623","0,550821","2,325444","2,124569","1,106166","0,744587","0,67353"
8,"6,5","2,506711","1,430369","1,216579","1,206418","0,842278","1,558823","1,373362","1,179621","0,585698","0,525002","2,754888","1,643023","0,456268","0,585056","0,337062","1,724693","2,035648","0,812323","1,245799","0,541598","2,276303","2,065012","1,205043","0,764246","0,737832"
8,"6,625","2,775477","1,330874","1,210722","1,252674","0,966612","1,674747","1,587243","1,316129","0,586839","0,589089","2,795689","1,873107","0,568912","0,598545","0,383718","1,882662","1,914062","0,755774","1,257208","0,532229","2,209917","1,854471","1,220926","0,796706","0,799587"
8,"6,75","2,959043","1,147365","1,103113","1,309676","1,066072","1,743048","1,815477","1,420236","0,564494","0,644944","2,914605","2,159406","0,636874","0,656487","0,431317","1,899763","1,736219","0,689828","1,200317","0,52325","2,135272","1,534513","1,150095","0,836355","0,828999"
8,"6,875","3,051708","0,949071","0,923484","1,362771","1,112345","1,763572","1,986322","1,490673","0,514675","0,676049","3,165","2,463712","0,645614","0,7572","0,462904","1,765007","1,547314","0,620339","1,093273","0,511324","2,094872","1,206807","1,021347","0,881544","0,807204"
8,7,"3,104757","0,798175","0,723606","1,391535","1,102871","1,749539","2,038666","1,530025","0,451239","0,670784","3,521637","2,713473","0,61517","0,877618","0,466112","1,513251","1,380371","0,546975","0,98704","0,491649","2,109622","0,96555","0,877526","0,926284","0,733442"
,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"0,125","12,263743","20,245726","3,019461","1,572744","1,063196","8,053922","6,267839","1,869169","1,121121","1,067366","7,178859","73,692917","7,383632","1,751489","1,003091","5,488734","11,397239","1,473581","1,103769","1,170974","12,214957","18,214462","3,90858","2,843499","1,693276"
9,"0,25","10,859154","21,041622","2,479547","1,592129","1,086004","6,905067","6,655445","1,644409","1,141959","1,031402","7,309925","56,447456","7,966739","1,767866","1,086378","4,922239","10,1801","1,31664","0,976184","1,187843","11,797035","20,378456","3,337811","2,821596","1,564998"
9,"0,375","9,082284","20,456154","2,085616","1,692692","1,066428","5,956276","6,809704","1,530869","1,176791","0,9589","7,656496","40,22823","8,001221","1,746697","1,140291","4,554262","9,243419","1,350902","0,900824","1,200569","10,416779","21,132534","2,867353","2,753051","1,356396"
9,"0,5","7,19605","18,791695","1,96355","1,841874","1,023882","5,347792","6,767124","1,665941","1,242358","0,878216","8,12289","28,353346","7,588089","1,692433","1,155896","4,452158","8,939909","1,702653","0,901941","1,21998","8,504039","20,59428","2,804893","2,682403","1,135726"
9,"0,625","5,498582","16,532995","2,145536","1,995595","0,989618","5,122467","6,536092","2,087248","1,355976","0,821968","8,533015","22,045248","6,936873","1,612701","1,136853","4,695854","9,195314","2,366463","0,980446","1,24482","6,674878","19,195772","3,297404","2,637928","0,970121"
9,"0,75","4,272266","14,230355","2,53538","2,119145","0,989154","5,203125","6,10432","2,683142","1,514326","0,812507","8,626838","20,516861","6,166859","1,51483","1,097822","5,394818","9,56721","3,177853","1,113624","1,265938","5,484913","17,498789","4,200674","2,623897","0,89704"
9,"0,875","3,68197","12,314504","2,939557","2,189901","1,032425","5,479762","5,493137","3,22728","1,680539","0,853153","8,202326","21,957813","5,332675","1,394792","1,056804","6,562331","9,581137","3,873988","1,263463","1,271671","5,166183","15,983734","5,126614","2,607889","0,918292"
9,1,"3,731645","10,98743","3,159958","2,213071","1,1119","5,838887","4,778582","3,489436","1,795266","0,925326","7,222766","24,404104","4,48162","1,250474","1,02753","8,015702","9,034751","4,189435","1,387499","1,252333","5,633523","14,860185","5,653268","2,553261","1,009115"
9,"1,125","4,122509","10,180743","3,099594","2,22337","1,203698","6,108253","4,097695","3,383375","1,812859","0,995658","5,955072","26,340191","3,602574","1,122371","1,015577","9,353457","8,137033","4,058765","1,499764","1,211883","6,40997","14,029013","5,550911","2,446244","1,124482"
9,"1,25","4,430837","9,631774","2,789574","2,261544","1,28149","6,136158","3,654723","2,990875","1,737292","1,036651","4,732518","26,935095","2,765276","1,089784","1,020979","10,075268","7,289522","3,617146","1,670229","1,172943","7,0034","13,247199","4,866348","2,297709","1,223727"
9,"1,375","4,487842","9,071605","2,324967","2,338588","1,334841","5,910789","3,563395","2,474264","1,612825","1,033822","3,86856","25,886961","2,12046","1,214839","1,042827","9,91443","6,779728","3,050452","1,959283","1,163962","7,300315","12,295387","3,860931","2,136778","1,288401"
9,"1,5","4,333344","8,56626","1,838394","2,420858","1,366501","5,461487","3,808738","1,971148","1,487519","0,982013","3,5164","23,314732","1,747142","1,495479","1,074451","8,901567","6,705976","2,543145","2,361756","1,192195","7,321967","11,248004","2,850825","1,978272","1,31237"
9,"1,625","4,145893","8,232204","1,416782","2,461299","1,386163","4,862028","4,237575","1,550692","1,395305","0,891371","3,591857","19,712433","1,637501","1,866449","1,101976","7,423941","6,908853","2,206848","2,794498","1,237922","7,165797","10,201774","2,062153","1,837925","1,297685"
9,"1,75","4,191753","8,198476","1,125624","2,456331","1,426392","4,303247","4,65329","1,20924","1,346242","0,782339","4,029956","15,774754","1,736868","2,224391","1,115489","6,07799","7,100238","2,025882","3,121068","1,264451","6,98416","9,24371","1,566062","1,741257","1,260283"
9,"1,875","4,812601","8,454049","1,027087","2,480291","1,531073","3,886836","4,879895","0,921872","1,323089","0,675421","4,786855","12,312742","1,926445","2,476822","1,113466","5,333266","6,966753","1,911413","3,226639","1,239297","7,065721","8,432577","1,342117","1,727852","1,222403"
9,2,"6,586923","8,799348","1,169247","2,6279","1,718441","3,629453","4,816324","0,711158","1,302382","0,587331","5,539076","10,071845","2,066424","2,588012","1,100461","5,298418","6,416768","1,791977","3,083511","1,160633","7,654909","7,791993","1,381141","1,831798","1,200555"
9,"2,125","10,204062","9,022978","1,577803","2,949153","1,958131","3,495732","4,441198","0,650724","1,273572","0,530935","6,062956","9,458265","2,080527","2,595473","1,08086","5,691346","5,586783","1,665207","2,763645","1,065424","8,702224","7,332814","1,689211","2,052351","1,199677"
9,"2,25","17,677891","8,966267","2,215812","3,419101","2,181774","3,766635","3,841556","0,797616","1,2423","0,515344","6,442524","10,394938","1,967522","2,571641","1,058719","6,412533","4,73427","1,597374","2,398958","1,01035","11,566014","7,008458","2,241919","2,347142","1,214943"
9,"2,375","27,224426","8,549136","2,880062","3,921788","2,312155","4,470395","3,1577","1,141351","1,235876","0,544116","6,927606","12,23351","1,73147","2,579214","1,035708","7,361674","4,05488","1,621338","2,127705","1,049146","15,101313","6,672643","2,894099","2,641618","1,238302"
9,"2,5","38,567604","7,790502","3,36388","4,275177","2,295945","5,441216","2,519567","1,59397","1,276667","0,617491","7,585817","13,937627","1,397686","2,623888","1,010733","8,68759","3,631767","1,733197","2,00935","1,208274","19,948914","6,175128","3,477998","2,843735","1,266906"
9,"2,625","47,723675","6,832838","3,526217","4,316686","2,1345","6,308742","2,026818","2,013401","1,356221","0,731482","8,303794","14,513366","1,056238","2,657399","0,984432","10,379351","3,351974","1,893504","2,004773","1,471143","23,991665","5,472129","3,851381","2,874529","1,307026"
9,"2,75","52,715378","5,884953","3,347926","3,985944","1,885372","6,793094","1,725981","2,279076","1,442348","0,875639","8,875141","13,477009","0,798233","2,607038","0,962114","12,323929","3,092517","2,051628","2,014416","1,781826","26,633223","4,684434","3,947777","2,703467","1,366683"
